Date,Ring,Treatment,Biomass
8/1/2004,3,Cenrich Nenrich S    ,572.12
8/1/2004,4,Camb Namb M    ,792.5744
8/1/2004,4,Camb Namb S    ,454.2033333
8/1/2004,4,Camb Nenrich M    ,815.3976
8/1/2004,4,Camb Nenrich S    ,642.618
8/1/2004,5,Cenrich Namb M    ,881.8724
8/1/2004,5,Cenrich Namb S    ,750.746
8/1/2004,5,Cenrich Nenrich M    ,927.602
8/1/2004,5,Cenrich Nenrich S    ,650.26
8/1/2004,6,Camb Namb M    ,349.8919231
8/1/2004,6,Camb Namb S    ,448.9833333
8/1/2004,6,Camb Nenrich M    ,865.2588462
8/1/2004,6,Camb Nenrich S    ,452.52
8/1/2005,1,Cenrich Namb M    ,429.7332
8/1/2005,1,Cenrich Namb S    ,421.54
8/1/2005,1,Cenrich Nenrich M    ,532.8576923
8/1/2005,1,Cenrich Nenrich S    ,501.86
8/1/2005,2,Camb Namb M    ,306.7825
8/1/2005,2,Camb Namb S    ,214.36
8/1/2005,2,Camb Nenrich M    ,387.56
8/1/2005,2,Camb Nenrich S    ,322.6166667
8/1/2005,3,Cenrich Namb M    ,441.2388
8/1/2005,3,Cenrich Namb S    ,403.44
8/1/2005,3,Cenrich Nenrich M    ,504.868
8/1/2005,3,Cenrich Nenrich S    ,420.34
8/1/2005,4,Camb Namb M    ,420.632
8/1/2005,4,Camb Namb S    ,318.7166667
8/1/2005,4,Camb Nenrich M    ,359.3208333
8/1/2005,4,Camb Nenrich S    ,428.56
8/1/2005,5,Cenrich Namb M    ,389.1653846
8/1/2005,5,Cenrich Namb S    ,595.28
8/1/2005,5,Cenrich Nenrich M    ,416.6375
8/1/2005,5,Cenrich Nenrich S    ,399.8
8/1/2005,6,Camb Namb M    ,399.1496
8/1/2005,6,Camb Namb S    ,436.5016667
8/1/2005,6,Camb Nenrich M    ,411.704
8/1/2005,6,Camb Nenrich S    ,537.24
8/1/2006,1,Cenrich Namb M    ,480.6920833
8/1/2006,1,Cenrich Namb S    ,563.44
8/1/2006,1,Cenrich Nenrich M    ,595.8411538
8/1/2006,1,Cenrich Nenrich S    ,743.8
8/1/2006,2,Camb Namb M    ,388.4243478
8/1/2006,2,Camb Namb S    ,310.02
8/1/2006,2,Camb Nenrich M    ,486.928
8/1/2006,2,Camb Nenrich S    ,506.9833333
8/1/2006,3,Cenrich Namb M    ,554.588
8/1/2006,3,Cenrich Namb S    ,487.64
8/1/2006,3,Cenrich Nenrich M    ,732.6333333
8/1/2006,3,Cenrich Nenrich S    ,616.46
8/1/2006,4,Camb Namb M    ,532.58
8/1/2006,4,Camb Namb S    ,701.4266667
8/1/2006,4,Camb Nenrich M    ,693.3826087
8/1/2006,4,Camb Nenrich S    ,849.58
8/1/2006,5,Cenrich Namb M    ,447.4724
8/1/2006,5,Cenrich Namb S    ,478.444
8/1/2006,5,Cenrich Nenrich M    ,792.0047826
8/1/2006,5,Cenrich Nenrich S    ,906.46
8/1/2006,6,Camb Namb M    ,419.5656
8/1/2006,6,Camb Namb S    ,407.15
8/1/2006,6,Camb Nenrich M    ,520.6621739
8/1/2006,6,Camb Nenrich S    ,615.98
8/1/2007,1,Cenrich Namb M    ,226.0619048
8/1/2007,1,Cenrich Namb M H2Oamb  ,526.8
8/1/2007,1,Cenrich Namb M H2Oneg  ,507.035
8/1/2007,1,Cenrich Namb S    ,466.4
8/1/2007,1,Cenrich Nenrich M    ,333.6045455
8/1/2007,1,Cenrich Nenrich M H2Oamb  ,396.55
8/1/2007,1,Cenrich Nenrich M H2Oneg  ,446.55
8/1/2007,1,Cenrich Nenrich S    ,257.44
8/1/2007,2,Camb Namb M    ,250.6255
8/1/2007,2,Camb Namb M H2Oamb  ,296.7633333
8/1/2007,2,Camb Namb M H2Oneg  ,313.55
8/1/2007,2,Camb Namb S    ,369.14
8/1/2007,2,Camb Nenrich M    ,267.1173913
8/1/2007,2,Camb Nenrich M H2Oamb  ,616.5
8/1/2007,2,Camb Nenrich M H2Oneg  ,356
8/1/2007,2,Camb Nenrich S    ,314.3833333
8/1/2007,3,Cenrich Namb M    ,364.6681818
8/1/2007,3,Cenrich Namb M H2Oamb  ,661.25
8/1/2007,3,Cenrich Namb M H2Oneg  ,283.55
8/1/2007,3,Cenrich Namb S    ,439.96
8/1/2007,3,Cenrich Nenrich M    ,396.5181818
8/1/2007,3,Cenrich Nenrich M H2Oamb  ,329.2
8/1/2007,3,Cenrich Nenrich M H2Oneg  ,502.47
8/1/2007,3,Cenrich Nenrich S    ,390.48
8/1/2007,4,Camb Namb M    ,219.3017391
8/1/2007,4,Camb Namb M H2Oamb  ,368.04
8/1/2007,4,Camb Namb M H2Oneg  ,319.45
8/1/2007,4,Camb Namb S    ,353.0233333
8/1/2007,4,Camb Nenrich M    ,237.1755
8/1/2007,4,Camb Nenrich M H2Oamb  ,249.49
8/1/2007,4,Camb Nenrich M H2Oneg  ,181.325
8/1/2007,4,Camb Nenrich S    ,264.898
8/1/2007,5,Cenrich Namb M    ,275.4272727
8/1/2007,5,Cenrich Namb M H2Oamb  ,374.35
8/1/2007,5,Cenrich Namb M H2Oneg  ,436.4
8/1/2007,5,Cenrich Namb S    ,380.7
8/1/2007,5,Cenrich Nenrich M    ,292.49
8/1/2007,5,Cenrich Nenrich M H2Oamb  ,516.05
8/1/2007,5,Cenrich Nenrich M H2Oneg  ,388.15
8/1/2007,5,Cenrich Nenrich S    ,396.82
8/1/2007,6,Camb Namb M    ,241.6681818
8/1/2007,6,Camb Namb M H2Oamb  ,304.5
8/1/2007,6,Camb Namb M H2Oneg  ,197.75
8/1/2007,6,Camb Namb S    ,361.1
8/1/2007,6,Camb Nenrich M    ,237.4590909
8/1/2007,6,Camb Nenrich M H2Oamb  ,234.15
8/1/2007,6,Camb Nenrich M H2Oneg  ,404.45
8/1/2007,6,Camb Nenrich S    ,313.36
8/1/2008,1,Cenrich Namb M    ,302.6104762
8/1/2008,1,Cenrich Namb M H2Oamb  ,552.555
8/1/2008,1,Cenrich Namb M H2Oneg  ,502.85
8/1/2008,1,Cenrich Namb S    ,450.92
8/1/2008,1,Cenrich Nenrich M    ,393.4627273
8/1/2008,1,Cenrich Nenrich M H2Oamb  ,377.1
8/1/2008,1,Cenrich Nenrich M H2Oneg  ,508.45
8/1/2008,1,Cenrich Nenrich S    ,403.12
8/1/2008,2,Camb Namb M    ,279.6505
8/1/2008,2,Camb Namb M H2Oamb  ,431.4
8/1/2008,2,Camb Namb M H2Oneg  ,403.7
8/1/2008,2,Camb Namb S    ,378.186
8/1/2008,2,Camb Nenrich M    ,357.0782609
8/1/2008,2,Camb Nenrich M H2Oamb  ,903.3
8/1/2008,2,Camb Nenrich M H2Oneg  ,327.65
8/1/2008,2,Camb Nenrich S    ,402.17
8/1/2008,3,Cenrich Namb M    ,353.9077727
8/1/2008,3,Cenrich Namb M H2Oamb  ,415.9
8/1/2008,3,Cenrich Namb M H2Oneg  ,464.6
8/1/2008,3,Cenrich Namb S    ,485.66
8/1/2008,3,Cenrich Nenrich M    ,475.68
8/1/2008,3,Cenrich Nenrich M H2Oamb  ,302.05
8/1/2008,3,Cenrich Nenrich M H2Oneg  ,659.85
8/1/2008,3,Cenrich Nenrich S    ,345.636
8/1/2008,4,Camb Namb M    ,304.2991304
8/1/2008,4,Camb Namb M H2Oamb  ,336.4
8/1/2008,4,Camb Namb M H2Oneg  ,411
8/1/2008,4,Camb Namb S    ,303.81
8/1/2008,4,Camb Nenrich M    ,258.127
8/1/2008,4,Camb Nenrich M H2Oamb  ,324.3966667
8/1/2008,4,Camb Nenrich M H2Oneg  ,263.4
8/1/2008,4,Camb Nenrich S    ,277.068
8/1/2008,5,Cenrich Namb M    ,302.5259091
8/1/2008,5,Cenrich Namb M H2Oamb  ,415.365
8/1/2008,5,Cenrich Namb M H2Oneg  ,545.155
8/1/2008,5,Cenrich Namb S    ,238.504
8/1/2008,5,Cenrich Nenrich M    ,416.0242857
8/1/2008,5,Cenrich Nenrich M H2Oamb  ,528.305
8/1/2008,5,Cenrich Nenrich M H2Oneg  ,538.05
8/1/2008,5,Cenrich Nenrich S    ,551.778
8/1/2008,6,Camb Namb M    ,259.6672727
8/1/2008,6,Camb Namb M H2Oamb  ,260.1
8/1/2008,6,Camb Namb M H2Oneg  ,291.95
8/1/2008,6,Camb Namb S    ,263.85
8/1/2008,6,Camb Nenrich M    ,339.4504545
8/1/2008,6,Camb Nenrich M H2Oamb  ,397.18
8/1/2008,6,Camb Nenrich M H2Oneg  ,627.46
8/1/2008,6,Camb Nenrich S    ,411.8
8/1/2009,1,Cenrich Namb M    ,255.2857143
8/1/2009,1,Cenrich Namb M H2Oamb  ,514.55
8/1/2009,1,Cenrich Namb M H2Oneg  ,440.55
8/1/2009,1,Cenrich Namb S    ,342.64
8/1/2009,1,Cenrich Nenrich M    ,337.0363636
8/1/2009,1,Cenrich Nenrich M H2Oamb  ,333
8/1/2009,1,Cenrich Nenrich M H2Oneg  ,538.5
8/1/2009,1,Cenrich Nenrich S    ,341.86
8/1/2009,2,Camb Namb M    ,254.41
8/1/2009,2,Camb Namb M H2Oamb  ,293.2333333
8/1/2009,2,Camb Namb M H2Oneg  ,258.6
8/1/2009,2,Camb Namb S    ,411.78
8/1/2009,2,Camb Nenrich M    ,292.673913
8/1/2009,2,Camb Nenrich M H2Oamb  ,576.8
8/1/2009,2,Camb Nenrich M H2Oneg  ,262.65
8/1/2009,2,Camb Nenrich S    ,338.7833333
8/1/2009,3,Cenrich Namb M    ,303.4
8/1/2009,3,Cenrich Namb M H2Oamb  ,537.65
8/1/2009,3,Cenrich Namb M H2Oneg  ,277.75
8/1/2009,3,Cenrich Namb S    ,352.542
8/1/2009,3,Cenrich Nenrich M    ,430.3363636
8/1/2009,3,Cenrich Nenrich M H2Oamb  ,187.8
8/1/2009,3,Cenrich Nenrich M H2Oneg  ,336.55
8/1/2009,3,Cenrich Nenrich S    ,431.42
8/1/2009,4,Camb Namb M    ,262.2173913
8/1/2009,4,Camb Namb M H2Oamb  ,490
8/1/2009,4,Camb Namb M H2Oneg  ,296.64
8/1/2009,4,Camb Namb S    ,303.65
8/1/2009,4,Camb Nenrich M    ,217.94
8/1/2009,4,Camb Nenrich M H2Oamb  ,347.4333333
8/1/2009,4,Camb Nenrich M H2Oneg  ,193.7
8/1/2009,4,Camb Nenrich S    ,285.66
8/1/2009,5,Cenrich Namb M    ,243.5763636
8/1/2009,5,Cenrich Namb M H2Oamb  ,373.2
8/1/2009,5,Cenrich Namb M H2Oneg  ,243.17
8/1/2009,5,Cenrich Namb S    ,231.7
8/1/2009,5,Cenrich Nenrich M    ,254.3980952
8/1/2009,5,Cenrich Nenrich M H2Oamb  ,353.25
8/1/2009,5,Cenrich Nenrich M H2Oneg  ,273.8
8/1/2009,5,Cenrich Nenrich S    ,298.08
8/1/2009,6,Camb Namb M    ,265.2713636
8/1/2009,6,Camb Namb M H2Oamb  ,231.8
8/1/2009,6,Camb Namb M H2Oneg  ,216.635
8/1/2009,6,Camb Namb S    ,363.0166667
8/1/2009,6,Camb Nenrich M    ,290.925
8/1/2009,6,Camb Nenrich M H2Oamb  ,457.9
8/1/2009,6,Camb Nenrich M H2Oneg  ,515.54
8/1/2009,6,Camb Nenrich S    ,409.76
8/1/2010,1,Cenrich Namb M    ,394.3914286
8/1/2010,1,Cenrich Namb M H2Oamb  ,566.295
8/1/2010,1,Cenrich Namb M H2Oneg  ,765.95
8/1/2010,1,Cenrich Namb S    ,475.836
8/1/2010,1,Cenrich Nenrich M    ,510.4177273
8/1/2010,1,Cenrich Nenrich M H2Oamb  ,1060.885
8/1/2010,1,Cenrich Nenrich M H2Oneg  ,734.14
8/1/2010,1,Cenrich Nenrich S    ,743.636
8/1/2010,2,Camb Namb M    ,466.187
8/1/2010,2,Camb Namb M H2Oamb  ,583.76
8/1/2010,2,Camb Namb M H2Oneg  ,461.45
8/1/2010,2,Camb Namb S    ,367.434
8/1/2010,2,Camb Nenrich M    ,504.4465217
8/1/2010,2,Camb Nenrich M H2Oamb  ,585.81
8/1/2010,2,Camb Nenrich M H2Oneg  ,711.33
8/1/2010,2,Camb Nenrich S    ,570.0983333
8/1/2010,3,Cenrich Namb M    ,427.3281818
8/1/2010,3,Cenrich Namb M H2Oamb  ,847.86
8/1/2010,3,Cenrich Namb M H2Oneg  ,583.995
8/1/2010,3,Cenrich Namb S    ,522.244
8/1/2010,3,Cenrich Nenrich M    ,538.4209091
8/1/2010,3,Cenrich Nenrich M H2Oamb  ,391.98
8/1/2010,3,Cenrich Nenrich M H2Oneg  ,633.57
8/1/2010,3,Cenrich Nenrich S    ,499.29
8/1/2010,4,Camb Namb M    ,384.5508696
8/1/2010,4,Camb Namb M H2Oamb  ,288.2
8/1/2010,4,Camb Namb M H2Oneg  ,632.8
8/1/2010,4,Camb Namb S    ,483.8633333
8/1/2010,4,Camb Nenrich M    ,382.6975
8/1/2010,4,Camb Nenrich M H2Oamb  ,582.02
8/1/2010,4,Camb Nenrich M H2Oneg  ,327.735
8/1/2010,4,Camb Nenrich S    ,497.516
8/1/2010,5,Cenrich Namb M    ,291.3609091
8/1/2010,5,Cenrich Namb M H2Oamb  ,500.4
8/1/2010,5,Cenrich Namb M H2Oneg  ,300.2
8/1/2010,5,Cenrich Namb S    ,315.952
8/1/2010,5,Cenrich Nenrich M    ,356.6980952
8/1/2010,5,Cenrich Nenrich M H2Oamb  ,692.05
8/1/2010,5,Cenrich Nenrich M H2Oneg  ,508.855
8/1/2010,5,Cenrich Nenrich S    ,445.608
8/1/2010,6,Camb Namb M    ,378.5636364
8/1/2010,6,Camb Namb M H2Oamb  ,490.4
8/1/2010,6,Camb Namb M H2Oneg  ,562.96
8/1/2010,6,Camb Namb S    ,395.5666667
8/1/2010,6,Camb Nenrich M    ,463.1636364
8/1/2010,6,Camb Nenrich M H2Oamb  ,391.64
8/1/2010,6,Camb Nenrich M H2Oneg  ,437.65
8/1/2010,6,Camb Nenrich S    ,347.412
8/1/2011,1,Cenrich Namb M    ,321.8552381
8/1/2011,1,Cenrich Namb M H2Oamb  ,345.65
8/1/2011,1,Cenrich Namb M H2Oneg  ,470.12
8/1/2011,1,Cenrich Namb S    ,401.022
8/1/2011,1,Cenrich Nenrich M    ,309.5072727
8/1/2011,1,Cenrich Nenrich M H2Oamb  ,701.1
8/1/2011,1,Cenrich Nenrich M H2Oneg  ,428.2
8/1/2011,1,Cenrich Nenrich S    ,644.4
8/1/2011,2,Camb Namb M    ,280.077
8/1/2011,2,Camb Namb M H2Oamb  ,452
8/1/2011,2,Camb Namb M H2Oneg  ,348.95
8/1/2011,2,Camb Namb S    ,561.52
8/1/2011,2,Camb Nenrich M    ,408.1782609
8/1/2011,2,Camb Nenrich M H2Oamb  ,667.4
8/1/2011,2,Camb Nenrich M H2Oneg  ,472.9
8/1/2011,2,Camb Nenrich S    ,453.75
8/1/2011,3,Cenrich Namb M    ,335.6277273
8/1/2011,3,Cenrich Namb M H2Oamb  ,478.745
8/1/2011,3,Cenrich Namb M H2Oneg  ,426.7
8/1/2011,3,Cenrich Namb S    ,315.334
8/1/2011,3,Cenrich Nenrich M    ,551.2077273
8/1/2011,3,Cenrich Nenrich M H2Oamb  ,438.9
8/1/2011,3,Cenrich Nenrich M H2Oneg  ,659.15
8/1/2011,3,Cenrich Nenrich S    ,545.752
8/1/2011,4,Camb Namb M    ,316.5786957
8/1/2011,4,Camb Namb M H2Oamb  ,532.55
8/1/2011,4,Camb Namb M H2Oneg  ,547.4
8/1/2011,4,Camb Namb S    ,366.8283333
8/1/2011,4,Camb Nenrich M    ,298.1215
8/1/2011,4,Camb Nenrich M H2Oamb  ,487.6666667
8/1/2011,4,Camb Nenrich M H2Oneg  ,387.005
8/1/2011,4,Camb Nenrich S    ,391.282
8/1/2011,5,Cenrich Namb M    ,263.7004545
8/1/2011,5,Cenrich Namb M H2Oamb  ,233.95
8/1/2011,5,Cenrich Namb M H2Oneg  ,278.35
8/1/2011,5,Cenrich Namb S    ,472.04
8/1/2011,5,Cenrich Nenrich M    ,317.9295238
8/1/2011,5,Cenrich Nenrich M H2Oamb  ,430.05
8/1/2011,5,Cenrich Nenrich M H2Oneg  ,477.35
8/1/2011,5,Cenrich Nenrich S    ,666.54
8/1/2011,6,Camb Namb M    ,244.155
8/1/2011,6,Camb Namb M H2Oamb  ,300.65
8/1/2011,6,Camb Namb M H2Oneg  ,343
8/1/2011,6,Camb Namb S    ,300.8516667
8/1/2011,6,Camb Nenrich M    ,282.0104545
8/1/2011,6,Camb Nenrich M H2Oamb  ,460.15
8/1/2011,6,Camb Nenrich M H2Oneg  ,382.15
8/1/2011,6,Camb Nenrich S    ,582.566
8/1/2012,1,Cenrich Namb M    ,217.3457619
8/1/2012,1,Cenrich Namb M H2Oamb HTamb,223.7
8/1/2012,1,Cenrich Namb M H2Oamb HTelv,486
8/1/2012,1,Cenrich Namb M H2Oneg HTamb,344.27
8/1/2012,1,Cenrich Namb M H2Oneg HTelv,282.2
8/1/2012,1,Cenrich Namb S    ,399.08
8/1/2012,1,Cenrich Nenrich M    ,309.91
8/1/2012,1,Cenrich Nenrich M H2Oamb HTamb,639
8/1/2012,1,Cenrich Nenrich M H2Oamb HTelv,1754.6
8/1/2012,1,Cenrich Nenrich M H2Oneg HTamb,629.61
8/1/2012,1,Cenrich Nenrich M H2Oneg HTelv,658.5
8/1/2012,1,Cenrich Nenrich S    ,333.38
8/1/2012,2,Camb Namb M    ,254.5561905
8/1/2012,2,Camb Namb M H2Oamb HTamb,564.2
8/1/2012,2,Camb Namb M H2Oamb HTelv,486.7
8/1/2012,2,Camb Namb M H2Oneg HTamb,285.1
8/1/2012,2,Camb Namb M H2Oneg HTelv,469.5
8/1/2012,2,Camb Namb S    ,357.24
8/1/2012,2,Camb Nenrich M    ,290.8204545
8/1/2012,2,Camb Nenrich M H2Oamb HTamb,321.2
8/1/2012,2,Camb Nenrich M H2Oamb HTelv,658.8
8/1/2012,2,Camb Nenrich M H2Oneg HTamb,486.1
8/1/2012,2,Camb Nenrich M H2Oneg HTelv,309.4
8/1/2012,2,Camb Nenrich S    ,376.1666667
8/1/2012,3,Cenrich Namb M    ,303.4590909
8/1/2012,3,Cenrich Namb M H2Oamb HTamb,305.6
8/1/2012,3,Cenrich Namb M H2Oamb HTelv,784.9
8/1/2012,3,Cenrich Namb M H2Oneg HTamb,331.1
8/1/2012,3,Cenrich Namb M H2Oneg HTelv,408.69
8/1/2012,3,Cenrich Namb S    ,320.662
8/1/2012,3,Cenrich Nenrich M    ,395.1545455
8/1/2012,3,Cenrich Nenrich M H2Oamb HTamb,308.1
8/1/2012,3,Cenrich Nenrich M H2Oamb HTelv,179.1
8/1/2012,3,Cenrich Nenrich M H2Oneg HTamb,361.2
8/1/2012,3,Cenrich Nenrich M H2Oneg HTelv,382.1
8/1/2012,3,Cenrich Nenrich S    ,430.434
8/1/2012,4,Camb Namb M    ,279.2162273
8/1/2012,4,Camb Namb M H2Oamb HTamb,279.8
8/1/2012,4,Camb Namb M H2Oamb HTelv,295.3
8/1/2012,4,Camb Namb M H2Oneg HTamb,368.6
8/1/2012,4,Camb Namb M H2Oneg HTelv,386
8/1/2012,4,Camb Namb S    ,448.8816667
8/1/2012,4,Camb Nenrich M    ,272.5142857
8/1/2012,4,Camb Nenrich M H2Oamb HTamb,251.2
8/1/2012,4,Camb Nenrich M H2Oamb HTelv,463.7
8/1/2012,4,Camb Nenrich M H2Oneg HTamb,326.1
8/1/2012,4,Camb Nenrich M H2Oneg HTelv,324
8/1/2012,4,Camb Nenrich S    ,391.02
8/1/2012,5,Cenrich Namb M    ,238.3727273
8/1/2012,5,Cenrich Namb M H2Oamb HTamb,224.1
8/1/2012,5,Cenrich Namb M H2Oamb HTelv,519.48
8/1/2012,5,Cenrich Namb M H2Oneg HTamb,773.5
8/1/2012,5,Cenrich Namb M H2Oneg HTelv,145.17
8/1/2012,5,Cenrich Namb S    ,337.006
8/1/2012,5,Cenrich Nenrich M    ,423.0966667
8/1/2012,5,Cenrich Nenrich M H2Oamb HTamb,851.37
8/1/2012,5,Cenrich Nenrich M H2Oamb HTelv,553.6
8/1/2012,5,Cenrich Nenrich M H2Oneg HTamb,345.6
8/1/2012,5,Cenrich Nenrich M H2Oneg HTelv,375.56
8/1/2012,5,Cenrich Nenrich S    ,360.848
8/1/2012,6,Camb Namb M    ,239.3272727
8/1/2012,6,Camb Namb M H2Oamb HTamb,258.9
8/1/2012,6,Camb Namb M H2Oamb HTelv,474.3
8/1/2012,6,Camb Namb M H2Oneg HTamb,332
8/1/2012,6,Camb Namb M H2Oneg HTelv,125.8
8/1/2012,6,Camb Namb S    ,174.15
8/1/2012,6,Camb Nenrich M    ,289.2598182
8/1/2012,6,Camb Nenrich M H2Oamb HTamb,67.2
8/1/2012,6,Camb Nenrich M H2Oamb HTelv,482.7
8/1/2012,6,Camb Nenrich M H2Oneg HTamb,321.4
8/1/2012,6,Camb Nenrich M H2Oneg HTelv,547.8
8/1/2012,6,Camb Nenrich S    ,373.98
8/1/2013,1,Cenriched  Namb M    ,379.2624762
8/1/2013,1,Cenriched  Namb M H2Oamb HTamb,261.55
8/1/2013,1,Cenriched  Namb M H2Oamb HTelv,993.7
8/1/2013,1,Cenriched  Namb M H2Oneg HTamb,309.75
8/1/2013,1,Cenriched  Namb M H2Oneg HTelv,624.5
8/1/2013,1,Cenriched  Namb S    ,447.2
8/1/2013,1,Cenriched  Nenrich M    ,450.7672727
8/1/2013,1,Cenriched  Nenrich M H2Oamb HTamb,931.5
8/1/2013,1,Cenriched  Nenrich M H2Oamb HTelv,993.3
8/1/2013,1,Cenriched  Nenrich M H2Oneg HTamb,256.1
8/1/2013,1,Cenriched  Nenrich M H2Oneg HTelv,1094.8
8/1/2013,1,Cenriched  Nenrich S    ,635.662
8/1/2013,2,Camb Namb M    ,338.8655
8/1/2013,2,Camb Namb M H2Oamb  ,347.1
8/1/2013,2,Camb Namb M H2Oamb HTamb,673.1
8/1/2013,2,Camb Namb M H2Oamb HTelv,572.2
8/1/2013,2,Camb Namb M H2Oneg HTamb,491.71
8/1/2013,2,Camb Namb M H2Oneg HTelv,585.5
8/1/2013,2,Camb Namb S    ,342.92
8/1/2013,2,Camb Nenrich M    ,411.0427273
8/1/2013,2,Camb Nenrich M   HTamb,546.31
8/1/2013,2,Camb Nenrich M H2Oamb HTelv,418.7
8/1/2013,2,Camb Nenrich M H2Oneg HTamb,252.3
8/1/2013,2,Camb Nenrich M H2Oneg HTelv,417.5
8/1/2013,2,Camb Nenrich S    ,461.5333333
8/1/2013,3,Cenriched  Namb M    ,368.2759091
8/1/2013,3,Cenriched  Namb M H2Oamb HTamb,817
8/1/2013,3,Cenriched  Namb M H2Oamb HTelv,605.8
8/1/2013,3,Cenriched  Namb M H2Oneg HTamb,584.9
8/1/2013,3,Cenriched  Namb M H2Oneg HTelv,735
8/1/2013,3,Cenriched  Namb S    ,461.44
8/1/2013,3,Cenriched  Nenrich M    ,477.7972727
8/1/2013,3,Cenriched  Nenrich M H2Oamb HTamb,317.7
8/1/2013,3,Cenriched  Nenrich M H2Oamb HTelv,833.4
8/1/2013,3,Cenriched  Nenrich M H2Oneg HTamb,470.2
8/1/2013,3,Cenriched  Nenrich M H2Oneg HTelv,753.6
8/1/2013,3,Cenriched  Nenrich S    ,501.544
8/1/2013,4,Camb Namb M    ,442.1545455
8/1/2013,4,Camb Namb M   HTelv,1190.9
8/1/2013,4,Camb Namb M H2Oamb HTamb,797.7
8/1/2013,4,Camb Namb M H2Oneg HTamb,539.85
8/1/2013,4,Camb Namb M H2Oneg HTelv,559.1
8/1/2013,4,Camb Namb S    ,428.3766667
8/1/2013,4,Camb Nenrich M    ,397.8694737
8/1/2013,4,Camb Nenrich M H2Oamb  ,779.4
8/1/2013,4,Camb Nenrich M H2Oamb HTamb,444.2
8/1/2013,4,Camb Nenrich M H2Oamb HTelv,492.22
8/1/2013,4,Camb Nenrich M H2Oneg HTamb,568.3
8/1/2013,4,Camb Nenrich M H2Oneg HTelv,424.4
8/1/2013,4,Camb Nenrich S    ,567.03
8/1/2013,5,Cenriched  Namb M    ,412.4109091
8/1/2013,5,Cenriched  Namb M H2Oamb HTamb,490.4
8/1/2013,5,Cenriched  Namb M H2Oamb HTelv,737.905
8/1/2013,5,Cenriched  Namb M H2Oneg HTamb,875.2
8/1/2013,5,Cenriched  Namb M H2Oneg HTelv,300.5
8/1/2013,5,Cenriched  Namb S    ,320.48
8/1/2013,5,Cenriched  Nenrich M    ,496.9062857
8/1/2013,5,Cenriched  Nenrich M H2Oamb HTamb,871.8
8/1/2013,5,Cenriched  Nenrich M H2Oamb HTelv,1111.2
8/1/2013,5,Cenriched  Nenrich M H2Oneg HTamb,514.9
8/1/2013,5,Cenriched  Nenrich M H2Oneg HTelv,1089.8
8/1/2013,5,Cenriched  Nenrich S    ,487.62
8/1/2013,6,Camb Namb M    ,380.9943333
8/1/2013,6,Camb Namb M H2Oamb HTamb,537.5
8/1/2013,6,Camb Namb M H2Oamb HTelv,553.1
8/1/2013,6,Camb Namb M H2Oneg HTamb,211
8/1/2013,6,Camb Namb M H2Oneg HTelv,701.9
8/1/2013,6,Camb Namb S    ,440.435
8/1/2013,6,Camb Nenrich M    ,458.0762857
8/1/2013,6,Camb Nenrich M H2Oamb HTamb,305
8/1/2013,6,Camb Nenrich M H2Oamb HTelv,819.2
8/1/2013,6,Camb Nenrich M H2Oneg HTamb,459.047
8/1/2013,6,Camb Nenrich M H2Oneg HTelv,1015.4
8/1/2013,6,Camb Nenrich S    ,508.6624
8/1/2014,1,Cenriched  Namb M    ,224.1147619
8/1/2014,1,Cenriched  Namb M H2Oamb HTamb,144
8/1/2014,1,Cenriched  Namb M H2Oamb HTelv,338.4
8/1/2014,1,Cenriched  Namb M H2Oneg HTamb,305.3
8/1/2014,1,Cenriched  Namb M H2Oneg HTelv,688.2
8/1/2014,1,Cenriched  Namb S    ,327.088
8/1/2014,1,Cenriched  Nenrich M    ,350.2386364
8/1/2014,1,Cenriched  Nenrich M H2Oamb HTamb,305.1
8/1/2014,1,Cenriched  Nenrich M H2Oamb HTelv,773
8/1/2014,1,Cenriched  Nenrich M H2Oneg HTamb,678.7
8/1/2014,1,Cenriched  Nenrich M H2Oneg HTelv,444.6
8/1/2014,1,Cenriched  Nenrich S    ,250.184
8/1/2014,2,Camb Namb M    ,226.3585
8/1/2014,2,Camb Namb M H2Oamb  ,606.91
8/1/2014,2,Camb Namb M H2Oamb HTamb,534.5
8/1/2014,2,Camb Namb M H2Oamb HTelv,638.3
8/1/2014,2,Camb Namb M H2Oneg HTamb,246.2
8/1/2014,2,Camb Namb M H2Oneg HTelv,515
8/1/2014,2,Camb Namb S    ,384.366
8/1/2014,2,Camb Nenrich M    ,364.4595455
8/1/2014,2,Camb Nenrich M   HTamb,265.09
8/1/2014,2,Camb Nenrich M H2Oamb HTelv,623.5
8/1/2014,2,Camb Nenrich M H2Oneg HTamb,433.3
8/1/2014,2,Camb Nenrich M H2Oneg HTelv,216.6
8/1/2014,2,Camb Nenrich S    ,468.14
8/1/2014,3,Cenriched  Namb M    ,356.0268182
8/1/2014,3,Cenriched  Namb M H2Oamb HTamb,202.2
8/1/2014,3,Cenriched  Namb M H2Oamb HTelv,909.3
8/1/2014,3,Cenriched  Namb M H2Oneg HTamb,455.63
8/1/2014,3,Cenriched  Namb M H2Oneg HTelv,365.9
8/1/2014,3,Cenriched  Namb S    ,453.82
8/1/2014,3,Cenriched  Nenrich M    ,500.0186364
8/1/2014,3,Cenriched  Nenrich M H2Oamb HTamb,194.1
8/1/2014,3,Cenriched  Nenrich M H2Oamb HTelv,264.6
