"year","season","plot","quad","treatment","cover_sd","cover_mean","cover_sum","volume_sd","volume_mean","volume_sum","biomass.BM_sd","biomass.BM_mean","biomass.BM_sum","biomass.BIM_sd","biomass.BIM_mean","biomass.BIM_sum","MetStation_sd","MetStation_mean","MetStation_sum","season.precip_sd","season.precip_mean","season.precip_sum","GDD_sd","GDD_mean","GDD_sum","SPEI.comp_sd","SPEI.comp_mean","SPEI.comp_sum"
2006,"fall",12,1,"C",9.77366724564385,7.32,109.8,106.353476782894,71.8666666666667,1078,10.8393427235095,10.6336828133333,159.5052422,10.9106918050143,10.5518883333333,158.278325,0,40,600,0,196.016,2940.24,0,4306.098,64591.47,0,1.16131467,17.41972005
2006,"fall",12,2,"C",15.6981535538419,8.35125,133.62,185.614504164545,96.523125,1544.37,30.5481898553072,15.6561590153125,250.498544245,31.6902076009568,16.1309584375,258.095335,0,40,640,0,196.016,3136.256,0,4306.098,68897.568,0,1.16131467,18.58103472
2006,"fall",12,3,"C",9.55597783489227,6.01133333333333,90.17,69.333139310626,49.2893333333333,739.34,8.56157209411406,6.325116714,94.87675071,10.7529937139246,7.041952,105.62928,0,40,600,0,196.016,2940.24,0,4306.098,64591.47,0,1.16131467,17.41972005
2006,"fall",12,4,"C",11.4850543907713,9.28076923076923,120.65,254.614799368953,139.069230769231,1807.9,34.540545448247,16.0929430769231,209.20826,34.5056505199353,16.8789653846154,219.42655,0,40,520,0,196.016,2548.208,0,4306.098,55979.274,0,1.16131467,15.09709071
2006,"fall",13,1,"C",7.45024277619477,6.10416666666667,73.25,97.4841999629901,95.4166666666667,1145,12.445763824814,10.4826330241667,125.79159629,9.79179199654744,8.67794375,104.135325,0,40,480,0,196.016,2352.192,0,4306.098,51673.176,0,1.16131467,13.93577604
2006,"fall",13,2,"C",19.2112363621945,9.09230769230769,118.2,154.921439975565,82.6615384615385,1074.6,19.5433108248561,11.629580312,151.184544056,22.5999349737783,11.5346269230769,149.95015,0,40,520,0,196.016,2548.208,0,4306.098,55979.274,0,1.16131467,15.09709071
2006,"fall",13,3,"C",19.8171312372954,22.5928571428571,158.15,256.087292827307,289.778571428571,2028.45,17.3504600976546,31.4379446614286,220.06561263,27.5037800818528,35.2325535714286,246.627875,0,40,280,0,196.016,1372.112,0,4306.098,30142.686,0,1.16131467,8.12920269
2006,"fall",13,4,"C",6.93571411029753,5.84071428571429,81.77,147.976705272474,93.0157142857143,1302.22,17.7559899766541,11.4033787972857,159.647303162,11.3760480650529,9.21052357142857,128.94733,0,40,560,0,196.016,2744.224,0,4306.098,60285.372,0,1.16131467,16.25840538
2006,"fall",14,1,"F",15.5022754927961,10.9863636363636,120.85,711.614002845261,354.613636363636,3900.75,24.2849660284634,17.9383527046364,197.321879751,21.6076508120816,15.5474954545455,171.02245,0,40,440,0,196.016,2156.176,0,4306.098,47367.078,0,1.16131467,12.77446137
2006,"fall",14,2,"F",10.6326149182598,7.25,65.25,649.925719046244,293.144444444444,2638.3,23.0967350049127,14.2277642588889,128.04987833,18.6189831115279,11.6133388888889,104.52005,0,40,360,0,196.016,1764.144,0,4306.098,38754.882,0,1.16131467,10.45183203
2006,"fall",14,3,"F",12.3069086288962,11.55,127.05,292.5782356909,199.15,2190.65,19.4388007988076,15.9477024281818,175.42472671,16.7534574381583,14.9103272727273,164.0136,0,40,440,0,196.016,2156.176,0,4306.098,47367.078,0,1.16131467,12.77446137
2006,"fall",14,4,"F",11.2582764168761,8.68333333333333,104.2,159.406128629664,146.204166666667,1754.45,14.7382429012522,12.6212000091667,151.45440011,12.9658338553853,11.8719,142.4628,0,40,480,0,196.016,2352.192,0,4306.098,51673.176,0,1.16131467,13.93577604
2006,"fall",15,1,"C",14.6768874643443,7.30384615384615,94.95,142.057414810224,74.1576923076923,964.05,17.3781835582313,9.78684372192308,127.228968385,17.9993561088122,8.97893846153846,116.7262,0,40,520,0,196.016,2548.208,0,4306.098,55979.274,0,1.16131467,15.09709071
2006,"fall",15,2,"C",7.58816343781381,4.41923076923077,57.45,108.38169551671,55.1769230769231,717.3,13.0539077885064,7.59623254307692,98.75102306,10.238679625383,6.18487884615385,80.403425,0,40,520,0,196.016,2548.208,0,4306.098,55979.274,0,1.16131467,15.09709071
2006,"fall",15,3,"C",13.0500232206922,7.04166666666667,84.5,178.074505761697,81.2875,975.45,20.4703282239411,9.82916255583333,117.94995067,17.2097973283548,8.69769583333333,104.37235,0,40,480,0,196.016,2352.192,0,4306.098,51673.176,0,1.16131467,13.93577604
2006,"fall",15,4,"C",10.0229736106607,6.9,69,146.402804693839,93.92,939.2,16.9487280142868,11.01813225,110.1813225,13.3231474307252,9.4950675,94.950675,0,40,400,0,196.016,1960.16,0,4306.098,43060.98,0,1.16131467,11.6131467
2006,"fall",16,1,"F",34.317011165851,27.06625,216.53,1313.49630818721,810.0725,6480.58,97.1434424318002,58.620284675,468.9622774,70.9376033153824,42.940968125,343.527745,0,40,320,0,196.016,1568.128,0,4306.098,34448.784,0,1.16131467,9.29051736
2006,"fall",16,2,"F",27.2385991575546,14.9192857142857,208.87,951.161982741734,436.708571428571,6113.92,69.561585544577,34.99006631,489.86092834,50.6797596413969,25.4140182142857,355.796255,0,40,560,0,196.016,2744.224,0,4306.098,60285.372,0,1.16131467,16.25840538
2006,"fall",16,3,"F",30.9284329631418,18.221,182.21,997.47269544863,498.631,4986.31,69.8915445359115,37.975039766,379.75039766,52.9297591868367,28.582219,285.82219,0,40,400,0,196.016,1960.16,0,4306.098,43060.98,0,1.16131467,11.6131467
2006,"fall",16,4,"F",34.188958175281,21.9388888888889,197.45,1948.03729801163,928.072222222222,8352.65,118.64456805506,60.6093337777778,545.484004,63.3624423970119,34.3012055555556,308.71085,0,40,360,0,196.016,1764.144,0,4306.098,38754.882,0,1.16131467,10.45183203
2006,"fall",17,1,"F",22.8551240303886,12.685,126.85,520.402420248023,274.52,2745.2,52.681459701733,25.3659346142,253.659346142,33.8639007521136,17.36297,173.6297,0,40,400,0,196.016,1960.16,0,4306.098,43060.98,0,1.16131467,11.6131467
2006,"fall",17,2,"F",38.1073871728679,21.6328571428571,151.43,453.046823276527,228.338571428571,1598.37,60.638836870204,35.3103425542857,247.17239788,64.6991296700111,36.3367214285714,254.35705,0,40,280,0,196.016,1372.112,0,4306.098,30142.686,0,1.16131467,8.12920269
2006,"fall",17,3,"F",12.4283330691927,6.93416666666667,83.21,183.333017501105,80.0516666666667,960.62,25.4919408946017,11.2912542708333,135.49505125,18.413391199036,9.55845666666667,114.70148,0,40,480,0,196.016,2352.192,0,4306.098,51673.176,0,1.16131467,13.93577604
2006,"fall",17,4,"F",17.7277373376049,11.066,110.66,324.486597333216,187.186,1871.86,36.5002887408514,20.559894596,205.59894596,25.0661929748094,14.991613,149.91613,0,40,400,0,196.016,1960.16,0,4306.098,43060.98,0,1.16131467,11.6131467
2006,"fall",18,1,"C",7.8668211496131,8.3,74.7,135.140475781479,104.572222222222,941.15,19.9124039254298,12.8721374577778,115.84923712,11.7510834024995,10.101175,90.910575,0,40,360,0,196.016,1764.144,0,4306.098,38754.882,0,1.16131467,10.45183203
2006,"fall",18,2,"C",6.10308234440304,4.42846153846154,57.57,94.3780539937173,69.6861538461538,905.92,9.20526707741564,7.16831326307692,93.18807242,5.85628526550157,5.70593153846154,74.17711,0,40,520,0,196.016,2548.208,0,4306.098,55979.274,0,1.16131467,15.09709071
2006,"fall",18,3,"C",10.9634833439453,6.52857142857143,91.4,125.677776978962,76.0857142857143,1065.2,14.0316733252571,7.83288458014286,109.660384122,13.3090663557913,7.36641428571429,103.1298,0,40,560,0,196.016,2744.224,0,4306.098,60285.372,0,1.16131467,16.25840538
2006,"fall",18,4,"C",17.1506885408208,9.32083333333333,111.85,165.091209638793,86.925,1043.1,21.9027148183714,11.7644978091667,141.17397371,21.3553390382769,10.9748458333333,131.69815,0,40,480,0,196.016,2352.192,0,4306.098,51673.176,0,1.16131467,13.93577604
2006,"fall",19,1,"F",26.6605156060597,12.6406666666667,189.61,1183.87762260174,494.914,7423.71,61.0010466815448,24.1294281412,361.941422118,38.1940775934413,17.835446,267.53169,0,40,600,0,196.016,2940.24,0,4306.098,64591.47,0,1.16131467,17.41972005
2006,"fall",19,2,"F",25.3764964478885,17.1208333333333,205.45,573.854796777104,327.3125,3927.75,40.9001389842187,27.3289261308333,327.94711357,36.5469594920846,25.3158729166667,303.790475,0,40,480,0,196.016,2352.192,0,4306.098,51673.176,0,1.16131467,13.93577604
2006,"fall",19,3,"F",25.2672994293918,15.7625,189.15,584.991780488099,334.2375,4010.85,40.9395693265019,27.2770363208333,327.32443585,37.4164903923441,24.8654416666667,298.3853,0,40,480,0,196.016,2352.192,0,4306.098,51673.176,0,1.16131467,13.93577604
2006,"fall",19,4,"F",27.5170442518628,16.4807692307692,214.25,664.496152363887,411.426923076923,5348.55,38.6318836477745,25.3389322376923,329.40611909,35.0626532141545,23.6292307692308,307.18,0,40,520,0,196.016,2548.208,0,4306.098,55979.274,0,1.16131467,15.09709071
2006,"fall",20,1,"C",16.5182237374718,6.99176470588235,118.86,361.738893002991,153.798823529412,2614.58,30.0987904048963,14.7701605241176,251.09272891,26.555489492313,13.5060179411765,229.602305,0,40,680,0,196.016,3332.272,0,4306.098,73203.666,0,1.16131467,19.74234939
2006,"fall",20,2,"C",22.8600001458151,12.5693333333333,188.54,494.776714196847,267.966,4019.49,32.8995543429274,16.6854388690667,250.281583036,27.5982788155754,15.1567046666667,227.35057,0,40,600,0,196.016,2940.24,0,4306.098,64591.47,0,1.16131467,17.41972005
2006,"fall",20,3,"C",25.9709713957352,12.0553333333333,180.83,872.484521919198,276.102,4141.53,63.8345450116443,24.9182221066667,373.7733316,54.6815716745102,22.4934093333333,337.40114,0,40,600,0,196.016,2940.24,0,4306.098,64591.47,0,1.16131467,17.41972005
2006,"fall",20,4,"C",23.2466774982121,8.70833333333333,156.75,407.691905572432,130.988888888889,2357.8,43.5421457402868,14.3427200933889,258.168961681,53.157540014502,16.5982583333333,298.76865,0,40,720,0,196.016,3528.288,0,4306.098,77509.764,0,1.16131467,20.90366406
2006,"spring",1,1,"F",7.52202322073877,4.76666666666667,14.3,15.1265770527682,8.73333333333333,26.2,4.31360880841336,3.408482955,10.225448865,7.67273599707649,5.35068333333333,16.05205,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",1,2,"F",6.3286056916196,6.175,12.35,15.3088618126888,10.825,21.65,1.24474718305352,5.063869174,10.127738348,4.99408306348623,7.71505,15.4301,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",1,3,"F",7.14177848998413,5.25,10.5,34.3653895656662,24.3,48.6,3.97103251688264,3.300144021,6.600288042,7.34302107990982,5.6845,11.369,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",1,4,"F",4.34463270407676,2.78333333333333,8.35,12.5862358683338,7.26666666666667,21.8,1.85865967414543,1.697292406,5.091877218,4.39544181662473,3.16303333333333,9.4891,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",2,1,"C",5.39915116785346,3.41666666666667,10.25,11.9373712907546,7.01666666666667,21.05,2.39268699461282,2.01374912333333,6.04124737,5.52071527249866,3.8276,11.4828,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",2,2,"C",9.51058620695906,7.175,14.35,23.2284577619781,16.825,33.65,5.05322888433357,4.680622411,9.361244822,9.59611077214358,7.892925,15.78585,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",2,3,"C",4.96093069225255,3.83333333333333,11.5,15.7448668883968,11.0166666666667,33.05,2.04988651458236,2.460526563,7.381579689,5.03699143148302,4.41051666666667,13.23155,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",2,4,"C",11.0662211255695,8.825,17.65,50.1692261251855,38.475,76.95,17.9261097506798,12.965326235,25.93065247,17.3842202154713,13.3485,26.697,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",3,1,"C",10.6419570568575,11.275,22.55,4.73761543394987,3.35,6.7,19.4792234814761,15.178108984,30.356217968,17.6720126754142,16.456,32.912,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",3,2,"C",4.7912246172908,5.43333333333333,16.3,14.8239951879827,8.68333333333333,26.05,4.64032764110902,5.302046742,15.906140226,5.48806339977956,6.8454,20.5362,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",3,3,"C",4.4252118593351,4.5,13.5,3.02503443506571,3.48333333333333,10.45,7.57903932902346,5.04875899033333,15.146276971,6.91681109278932,6.22926666666667,18.6878,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",3,4,"C",3.00520382004283,10.325,20.65,15.3442171517481,12.35,24.7,10.6667170810375,11.630492019,23.260984038,7.43437927603912,13.9161,27.8322,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",4,1,"F",0.848528137423857,2.8,5.6,6.39931636973826,4.525,9.05,1.92705749506949,2.0253645775,4.050729155,0.143118412512157,3.4892,6.9784,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",4,2,"F",4.12926547140449,3.36666666666667,10.1,2.02072594216369,1.16666666666667,3.5,7.04355824783123,4.26489140466667,12.794674214,6.56607699854588,4.87068333333333,14.61205,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",4,3,"F",4.8924261193536,3.38333333333333,10.15,1.8475208614068,1.06666666666667,3.2,7.63303937547161,5.06465,15.19395,7.63303937547161,5.06465,15.19395,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",4,4,"F",6.47002704785691,6.875,13.75,4.31335136523794,3.05,6.1,11.971947848944,9.167554492,18.335108984,10.7509929225165,10.0309,20.0618,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",5,1,"C",7.24043909810264,4.3625,17.45,7.68682585119935,5.0125,20.05,11.5262797780574,6.0436310535,24.174524214,11.2240972811106,6.537575,26.1503,0,40,160,0,8.309,33.236,0,1522.024,6088.096,0,-1.454512381,-5.818049524
2006,"spring",5,2,"C",2.93449314192417,6.925,13.85,10.7833784130948,10.625,21.25,1.83726246666734,6.169859251,12.339718502,1.43896229971462,8.4865,16.973,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",5,3,"C",3.07770883396508,2.4125,9.65,3.22370775143571,2.7375,10.95,4.91150796769216,3.0365582995,12.146233198,4.71494219149786,3.486975,13.9479,0,40,160,0,8.309,33.236,0,1522.024,6088.096,0,-1.454512381,-5.818049524
2006,"spring",5,4,"C",6.7175144212722,8.75,17.5,0.353553390593274,0.25,0.5,8.88550381239016,14.507,29.014,8.88550381239016,14.507,29.014,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",6,1,"F",5.30330085889911,6.15,12.3,38.5019642356075,34.525,69.05,10.5167449328111,7.809538342,15.619076684,8.98845855973092,8.8902,17.7804,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",6,2,"F",4.06586399182265,8.175,16.35,18.0665782593163,33.875,67.75,10.3684475464899,9.6854004295,19.370800859,8.07530086250661,11.3069,22.6138,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",6,3,"F",13.1875414691291,12.575,25.15,80.6455283943258,64.525,129.05,23.0007766538577,17.4619948555,34.923989711,21.4210928292653,18.579,37.158,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",6,4,"F",13.2582521472478,10.125,20.25,58.9373502118987,44.175,88.35,20.6743880683323,15.411,30.822,20.6743880683323,15.411,30.822,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",7,1,"C",0.696867993238318,1.2375,4.95,0.708872343937891,0.525,2.1,1.13827560761576,1.94633338225,7.785333529,1.9890584244394,2.720425,10.8817,0,40,160,0,8.309,33.236,0,1522.024,6088.096,0,-1.454512381,-5.818049524
2006,"spring",7,2,"C",1.47004535077437,1.78666666666667,5.36,21.2735352022178,12.69,38.07,13.0753124376947,9.58056666666667,28.7417,13.0753124376947,9.58056666666667,28.7417,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",7,3,"C",9.4141294516983,6.18333333333333,18.55,29.1671047586146,20.8,62.4,13.5025776181192,10.6973333333333,32.092,13.5025776181192,10.6973333333333,32.092,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",7,4,"C",6.16597113194669,7.76,15.52,7.63675323681471,13.3,26.6,12.9342015963317,9.518938342,19.037876684,10.6592104623185,11.1276,22.2552,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",8,1,"F",0.902123420972245,0.653333333333333,3.92,4.02151215340697,2.27,13.62,1.5393890572908,1.18684333333333,7.12106,1.5393890572908,1.18684333333333,7.12106,0,40,240,0,8.309,49.854,0,1522.024,9132.144,0,-1.454512381,-8.727074286
2006,"spring",8,2,"F",0.748748956593597,0.8875,3.55,3.56449505540406,3.3125,13.25,0.811090813476937,0.8301810535,3.320724214,0.790567557201787,1.310925,5.2437,0,40,160,0,8.309,33.236,0,1522.024,6088.096,0,-1.454512381,-5.818049524
2006,"spring",8,3,"F",0.23629078131263,0.516666666666667,1.55,1.44683562761405,1.66666666666667,5,0.614678422700304,1.05356666666667,3.1607,0.614678422700304,1.05356666666667,3.1607,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",8,4,"F",0.202072594216369,0.466666666666667,1.4,0.75,0.75,2.25,0.447576994307497,1.01121666666667,3.03365,0.447576994307497,1.01121666666667,3.03365,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",9,1,"C",0.334165627596057,0.35,1.4,0.202072594216369,0.225,0.9,0.797363996109472,0.8796375,3.51855,0.797363996109472,0.8796375,3.51855,0,40,160,0,8.309,33.236,0,1522.024,6088.096,0,-1.454512381,-5.818049524
2006,"spring",9,2,"C",0.416333199893227,0.85,3.4,3.82687862363049,3.05,12.2,2.39028786302389,2.2180146,8.8720584,2.07053785081719,2.7456,10.9824,0,40,160,0,8.309,33.236,0,1522.024,6088.096,0,-1.454512381,-5.818049524
2006,"spring",9,3,"C",0.7,0.55,1.65,0.482182538049648,0.45,1.35,1.38004111563146,1.23083333333333,3.6925,1.38004111563146,1.23083333333333,3.6925,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",9,4,"C",1.60649722481346,1.33333333333333,4,1.43090880212542,1.65,4.95,3.4414332044162,2.51759043733333,7.552771312,3.15028956698163,3.10031666666667,9.30095,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",10,1,"F",1.10227038425243,1,4,2.31242116982756,1.5875,6.35,2.37301005313751,2.6482375,10.59295,2.37301005313751,2.6482375,10.59295,0,40,160,0,8.309,33.236,0,1522.024,6088.096,0,-1.454512381,-5.818049524
2006,"spring",10,2,"F",1.31370975992924,0.833333333333333,2.5,0.0288675134594813,0.0166666666666667,0.05,2.73955686191369,1.66845843333333,5.0053753,2.72889940375847,1.68058333333333,5.04175,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",10,3,"F",1.69705627484771,1.5,3,0,0,0,3.40323422717273,3.14475,6.2895,3.40323422717273,3.14475,6.2895,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",10,4,"F",0.354729944229879,0.366666666666667,1.1,0.433012701892219,0.25,0.75,0.70070680447198,0.781116666666667,2.34335,0.70070680447198,0.781116666666667,2.34335,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",11,1,"F",1.16153633893506,0.825,3.3,0.614240723712346,0.4875,1.95,0.349790211744015,0.5469254105,2.187701642,2.83353839641504,1.9782125,7.91285,0,40,160,0,8.309,33.236,0,1522.024,6088.096,0,-1.454512381,-5.818049524
2006,"spring",11,2,"F",4.98510280736516,4.425,8.85,0.601040764008565,0.425,0.85,11.3257425018064,8.336690675,16.67338135,10.0113592293954,9.2661,18.5322,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",11,3,"F",0.762031276698448,0.5275,2.11,0.496546406021968,0.3175,1.27,1.54624678984307,1.129095,4.51638,1.54624678984307,1.129095,4.51638,0,40,160,0,8.309,33.236,0,1522.024,6088.096,0,-1.454512381,-5.818049524
2006,"spring",11,4,"F",1.2369316876853,0.8,3.2,0.262995563967658,0.275,1.1,2.58306094883533,1.590907875,6.3636315,2.50660383499766,1.7057625,6.82305,0,40,160,0,8.309,33.236,0,1522.024,6088.096,0,-1.454512381,-5.818049524
2006,"spring",12,1,"C",0.212132034355964,2.65,5.3,1.06066017177982,0.75,1.5,2.47756590109382,4.0048963505,8.009792701,0.815435540064327,6.3334,12.6668,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",12,2,"C",3.65615918690639,5.1,15.3,129.903810567666,75,225,30.7397041995492,23.256162344,69.768487032,29.7588316954816,24.2276,72.6828,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",12,3,"C",0.653834841531101,0.55,1.65,0.0577350269189626,0.0333333333333333,0.1,1.3099789072364,1.186396264,3.559188792,1.30904379733198,1.18803333333333,3.5641,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",12,4,"C",1.91985242488409,1.18333333333333,3.55,0.0866025403784439,0.05,0.15,3.83682728318171,2.570192553,7.710577659,3.92819732033665,2.45565,7.36695,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",13,1,"C",2.11416453159792,2.4525,9.81,1.73494236215501,2.5025,10.01,3.85483997233136,2.537110431,10.148441724,3.14344158413991,3.629865,14.51946,0,40,160,0,8.309,33.236,0,1522.024,6088.096,0,-1.454512381,-5.818049524
2006,"spring",13,2,"C",1.00550153323271,2.28666666666667,6.86,1.87705443004014,1.86666666666667,5.6,1.9924493282871,2.41175951166667,7.235278535,0.649593428615161,4.03165,12.09495,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",13,3,"C",1.88171021502604,1.83333333333333,5.5,3.87631698050267,2.48333333333333,7.45,0.696063068375627,1.08597031,3.25791093,2.40218136353884,3.25696666666667,9.7709,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",13,4,"C",3.36387053853147,3.8625,15.45,6.62021840022417,7.0875,28.35,5.91409167226887,4.11732148425,16.469285937,5.05562941778766,5.69955,22.7982,0,40,160,0,8.309,33.236,0,1522.024,6088.096,0,-1.454512381,-5.818049524
2006,"spring",14,1,"F",3.49678423698117,3.5,10.5,5.01356493259371,6.08333333333333,18.25,6.0029264011406,4.157261066,12.471783198,5.45902096541434,4.96901666666667,14.90705,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",14,2,"F",6.78822509939086,5.3,10.6,22.3445742854949,16.3,32.6,10.1522856108859,8.37525,16.7505,10.1522856108859,8.37525,16.7505,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",14,3,"F",4.77273069985447,3.3625,13.45,17.4243842550222,10.425,41.7,7.57022862431017,4.666627246,18.666508984,7.32015880110079,5.0851,20.3404,0,40,160,0,8.309,33.236,0,1522.024,6088.096,0,-1.454512381,-5.818049524
2006,"spring",14,4,"F",1.67032930884901,2.4,7.2,2.77908857961263,3.06666666666667,9.2,3.57124836703221,2.34428602333333,7.03285807,2.6222604504511,3.4559,10.3677,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",15,1,"C",7.16833313957994,4.25,17,1.30479883506999,1.275,5.1,10.9822399731264,6.66207380175,26.648295207,10.785434869333,6.9285875,27.71435,0,40,160,0,8.309,33.236,0,1522.024,6088.096,0,-1.454512381,-5.818049524
2006,"spring",15,2,"C",5.92501758084593,4.51666666666667,13.55,3.72525166935068,4.45,13.35,9.63523570127313,6.2090174,18.6270522,9.203984099472,6.80303333333333,20.4091,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",15,3,"C",6.96500179468749,6.075,12.15,0.388908729652601,0.725,1.45,9.97717061652501,9.885075,19.77015,9.97717061652501,9.885075,19.77015,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",15,4,"C",4.94974746830583,6.2,12.4,4.17193000900063,8.15,16.3,5.86424866841439,10.79135,21.5827,5.86424866841439,10.79135,21.5827,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",16,1,"F",6.01040764008565,4.45,8.9,0,0,0,9.12577869663735,6.9451,13.8902,9.12577869663735,6.9451,13.8902,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",16,2,"F",5.09116882454314,8.7,17.4,20.8950053840625,14.775,29.55,0.738080161138086,7.332098513,14.664197026,3.63085190003668,10.4214,20.8428,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",16,3,"F",6.7175144212722,8.55,17.1,23.546655813512,16.65,33.3,1.20317871803233,6.7027758305,13.405551661,5.79318443690515,9.9484,19.8968,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",16,4,"F",7.62364742101837,4.7,14.1,0,0,0,11.7804919168655,7.18803333333333,21.5641,11.7804919168655,7.18803333333333,21.5641,0,40,120,0,8.309,24.927,0,1522.024,4566.072,0,-1.454512381,-4.363537143
2006,"spring",17,1,"F",12.8693434175952,9.85,19.7,0.530330085889911,0.375,0.75,20.4733307403833,14.706169,29.412338,19.6443102648388,15.292375,30.58475,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",17,2,"F",14.6371103705615,10.45,20.9,0.0707106781186548,0.05,0.1,22.4760254361175,16.13905,32.2781,22.4760254361175,16.13905,32.2781,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",17,3,"F",4.1365746699413,3.025,6.05,0.212132034355964,0.15,0.3,6.31000878327439,4.70115,9.4023,6.31000878327439,4.70115,9.4023,0,40,80,0,8.309,16.618,0,1522.024,3044.048,0,-1.454512381,-2.909024762
2006,"spring",17,4,"F",NA,16.9,16.9,NA,0,0,NA,26.026,26.026,NA,26.026,26.026,NA,40,40,NA,8.309,8.309,NA,1522.024,1522.024,NA,-1.454512381,-1.454512381
