#,"Christian, R.R. 2009. End of Year Biomass for the 2nd UPC Inundation"
#,"Experiment  in Upper Phillips Creek marsh 1999-2010. Virginia Coast Reserve"
#,"Long-Term Ecological Research Project Data Publication knb-lter-vcr.169.24"
#,"(DOI: 10.6073/pasta/d4d1465334c1de8c108b0d3eae6fdccc)"
#,
#,This dataset is distributed by the Virginia Coast Reserve Long-Term Ecological
#,Research Project and use is subject to the VCR/LTER Data Access Policy
#,(http://www.vcrlter.virginia.edu/data/docs/IMPolicy_VCRLTER06.pdf). Data users
#,working on scientific papers are encouraged to contact the data authors
#,regarding availability of updated data and/or possible collaborations.
#,
#,Full metadata descriptions are available at:
#,http://portal.lternet.edu/nis/mapbrowse?packageid=knb-lter-vcr.169.24
#,
#,For additional information about the data contact: Robert Christian
#,(christianr@ecu.edu)
#,
#,Collection and/or distribution of this data was supported by National Science
#,Foundation grants BSR-8702333-06; DEB-9211772; DEB-9411974; DEB-0080381,
#,DEB-0621014, DEB-1237733 and DEB-1832221. VCR/LTER:
#,http://www.vcrlter.virginia.edu
#,# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #
EOYBYear,collectDate,sortDate,marshName,marshAbbrev,siteName,monitoringPurpose,marshRegion,isExperiment,transect,locationID,locationName,replicate,speciesName,ITISID,liveMass,deadMass,unknownMass,totalMass,sampleComment,latitude,longitude
2000, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,7,(P)Pumped Plot,a,Distichlis spicata,40662,9.75,3.92,0,13.67, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,7,(P)Pumped Plot,a,Spartina patens,41271,49.02,52.29,0,101.31, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,7,(P)Pumped Plot,b,Distichlis spicata,40662,5.94,4.65,0,10.59, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,7,(P)Pumped Plot,b,Spartina patens,41271,36.35,22.77,0,59.12, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,8,(C)Control Plot,a,Distichlis spicata,40662,5.5,5.1,0,10.6, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,8,(C)Control Plot,a,Spartina patens,41271,49.46,39.42,0,88.88, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,8,(C)Control Plot,b,Distichlis spicata,40662,6.22,2.76,0,8.98, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,8,(C)Control Plot,b,Spartina patens,41271,40.1,14.43,0,54.53, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,6,(B)Border Control,a,Distichlis spicata,40662,8.17,16.4,0,24.57, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,6,(B)Border Control,a,Spartina patens,41271,2.09,4.33,0,6.42, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,6,(B)Border Control,b,Distichlis spicata,40662,5.66,30.9,0,36.56, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,6,(B)Border Control,b,Spartina patens,41271,4.51,6.04,0,10.55, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,7,(P)Pumped Plot,a,Distichlis spicata,40662,27.62,70.89,0,98.51, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,7,(P)Pumped Plot,b,Distichlis spicata,40662,15.03,26.89,0,41.92, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,7,(P)Pumped Plot,b,Spartina patens,41271,9.48,6.8,0,16.28, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,8,(C)Control Plot,a,Distichlis spicata,40662,12.74,48.3,0,61.04, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,8,(C)Control Plot,a,Spartina patens,41271,12.36,3.9,0,16.26, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,8,(C)Control Plot,b,Distichlis spicata,40662,5.9,24.13,0,30.03, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,8,(C)Control Plot,b,Spartina patens,41271,7.68,17.92,0,25.6, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,6,(B)Border Control,a,Distichlis spicata,40662,1.55,5.84,0,7.39, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,6,(B)Border Control,a,Spartina patens,41271,0,.09,0,.09, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,6,(B)Border Control,b,Distichlis spicata,40662,10.82,23.29,0,34.11, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,7,(P)Pumped Plot,a,Distichlis spicata,40662,10.63,18.52,0,29.15, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,7,(P)Pumped Plot,a,Spartina patens,41271,.64,0,0,.64, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,7,(P)Pumped Plot,b,Distichlis spicata,40662,12.52,29.26,0,41.78, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,a,Distichlis spicata,40662,9.65,32.6,0,42.25, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,a,Spartina patens,41271,15.57,22.1,0,37.67, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,b,Distichlis spicata,40662,1.57,3.23,0,4.8, ,37.46,-75.833
2000, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,b,Spartina patens,41271,2.95,.31,0,3.26, ,37.46,-75.833
2000, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,a,Distichlis spicata,40662,17.5,.62,0,18.12, ,37.46,-75.833
2000, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,a,Spartina patens,41271,7.71,1.58,0,9.29, ,37.46,-75.833
2000, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,a,Unidentified, ,.6,0,0,.6, ,37.46,-75.833
2000, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,b,Distichlis spicata,40662,3.65,.67,0,4.32, ,37.46,-75.833
2000, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,b,Spartina patens,41271,17.42,6.71,0,24.13, ,37.46,-75.833
2000, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,a,Distichlis spicata,40662,17.86,3.42,0,21.28, ,37.46,-75.833
2000, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,a,Spartina patens,41271,4.41,0,0,4.41, ,37.46,-75.833
2000, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,b,Distichlis spicata,40662,23.18,14.39,0,37.57, ,37.46,-75.833
2000, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,b,Spartina patens,41271,4.49,6.32,0,10.81, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,6,(B)Border Control,a,Distichlis spicata,40662,14.08,87.87,0,101.95, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,6,(B)Border Control,a,Spartina patens,41271,26.86,0,0,26.86, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,6,(B)Border Control,b,Distichlis spicata,40662,2.06,0,0,2.06, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,6,(B)Border Control,b,Spartina patens,41271,51.21,54.31,0,105.52, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,7,(P)Pumped Plot,a,Distichlis spicata,40662,5.88,1.34,0,7.22, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,7,(P)Pumped Plot,a,Spartina patens,41271,20.71,57.05,0,77.76, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,7,(P)Pumped Plot,b,Spartina patens,41271,27.18,0,0,27.18, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,8,(C)Control Plot,a,Distichlis spicata,40662,11.91,45.96,0,57.87, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,8,(C)Control Plot,a,Spartina patens,41271,37.91,0,0,37.91, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,8,(C)Control Plot,b,Distichlis spicata,40662,9.54,.87,0,10.41, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,8,(C)Control Plot,b,Spartina patens,41271,11.9,45.34,0,57.24, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,6,(B)Border Control,a,Distichlis spicata,40662,5.82,0,0,5.82, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,6,(B)Border Control,a,Spartina patens,41271,26.93,34.5,0,61.43, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,6,(B)Border Control,b,Distichlis spicata,40662,3.47,1.66,0,5.13, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,6,(B)Border Control,b,Spartina patens,41271,37.54,25.22,0,62.76, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,7,(P)Pumped Plot,a,Distichlis spicata,40662,3.1,2.07,0,5.17, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,7,(P)Pumped Plot,a,Spartina patens,41271,32,20.99,0,52.99, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,7,(P)Pumped Plot,b,Distichlis spicata,40662,2.08,0,0,2.08, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,7,(P)Pumped Plot,b,Spartina patens,41271,18.03,73.37,0,91.4, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,8,(C)Control Plot,a,Distichlis spicata,40662,7,0,0,7, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,8,(C)Control Plot,a,Spartina patens,41271,31.19,27.57,0,58.76, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,8,(C)Control Plot,b,Distichlis spicata,40662,4.59,0,0,4.59, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,2,8,(C)Control Plot,b,Spartina patens,41271,20.39,1.15,0,21.54, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,1,8,(C)Control Plot,a,Distichlis spicata,40662,29.47,2.14,0,31.61, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,1,8,(C)Control Plot,a,Spartina patens,41271,50.2,79.21,0,129.41, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,2,8,(C)Control Plot,a,Distichlis spicata,40662,7.52,23.59,0,31.11, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,2,8,(C)Control Plot,a,Spartina patens,41271,1.67,2.36,0,4.03, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,2,8,(C)Control Plot,b,Distichlis spicata,40662,22.62,29.79,0,52.41, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 3, Hum./Hollow",UPE3,UPM,InundExp2,3,1,2,8,(C)Control Plot,b,Spartina patens,41271,.49,.51,0,1, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,6,(B)Border Control,a,Distichlis spicata,40662,16.88,9.62,0,26.5, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,6,(B)Border Control,a,Spartina patens,41271,29.43,45.04,0,74.47, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,6,(B)Border Control,b,Distichlis spicata,40662,5.13,3.4,0,8.53, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,6,(B)Border Control,b,Spartina patens,41271,26.35,40.97,0,67.32, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,7,(P)Pumped Plot,a,Distichlis spicata,40662,2.07,.96,0,3.03, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,7,(P)Pumped Plot,a,Spartina patens,41271,5.17,61.92,0,67.09, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,7,(P)Pumped Plot,b,Distichlis spicata,40662,0,6.15,0,6.15, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,7,(P)Pumped Plot,b,Spartina patens,41271,35.73,93.64,0,129.37, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,8,(C)Control Plot,a,Distichlis spicata,40662,3.5,1.75,0,5.25, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,8,(C)Control Plot,a,Spartina patens,41271,0,49.94,0,49.94, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,1,8,(C)Control Plot,b,Spartina patens,41271,6,33,0,39, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,6,(B)Border Control,a,Distichlis spicata,40662,0,1.83,0,1.83, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,6,(B)Border Control,a,Spartina patens,41271,36.08,43.58,0,79.66, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,6,(B)Border Control,b,Distichlis spicata,40662,3.87,1.28,0,5.15, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,6,(B)Border Control,b,Spartina patens,41271,26.93,39.78,0,66.71, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,7,(P)Pumped Plot,a,Distichlis spicata,40662,3.83,0,0,3.83, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,7,(P)Pumped Plot,a,Spartina patens,41271,34.25,32.76,0,67.01, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,7,(P)Pumped Plot,b,Distichlis spicata,40662,4.01,1.59,0,5.6, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,7,(P)Pumped Plot,b,Spartina patens,41271,16,79.03,0,95.03, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,8,(C)Control Plot,a,Distichlis spicata,40662,3.76,1.42,0,5.18, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,8,(C)Control Plot,a,Spartina patens,41271,63.72,61.15,0,124.87, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 4, Intact Turf",UPE4,UPM,InundExp2,4,1,2,8,(C)Control Plot,b,Distichlis spicata,40662,2.08,4.83,0,6.91, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,6,(B)Border Control,a,Distichlis spicata,40662,0,25.9,0,25.9, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,6,(B)Border Control,a,Spartina patens,41271,0,4.6,0,4.6, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,6,(B)Border Control,b,Distichlis spicata,40662,0,34.03,0,34.03, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,6,(B)Border Control,b,Spartina patens,41271,0,23.5,0,23.5, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,7,(P)Pumped Plot,a,Distichlis spicata,40662,2.17,3.46,0,5.63, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,7,(P)Pumped Plot,a,Spartina patens,41271,13.37,45.28,0,58.65, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,7,(P)Pumped Plot,b,Distichlis spicata,40662,.78,2.59,0,3.37, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,7,(P)Pumped Plot,b,Spartina patens,41271,11.94,47.31,0,59.25, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,8,(C)Control Plot,a,Distichlis spicata,40662,7.84,26.16,0,34, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,8,(C)Control Plot,b,Distichlis spicata,40662,20.22,38.49,0,58.71, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,1,8,(C)Control Plot,b,Spartina patens,41271,2.3,1.96,0,4.26, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,6,(B)Border Control,a,Distichlis spicata,40662,0,42.86,0,42.86, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,6,(B)Border Control,a,Spartina patens,41271,0,17.12,0,17.12, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,6,(B)Border Control,b,Distichlis spicata,40662,0,30.41,0,30.41, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,6,(B)Border Control,b,Spartina patens,41271,0,15.27,0,15.27, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,7,(P)Pumped Plot,a,Distichlis spicata,40662,6.65,25.75,0,32.4, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,7,(P)Pumped Plot,b,Distichlis spicata,40662,17.99,17.57,0,35.56, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,a,Distichlis spicata,40662,9.95,32.32,0,42.27, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,a,Spartina patens,41271,5.29,45.58,0,50.87, ,37.46,-75.833
2001, , ,"Upper Phillips Creek  InundExp2, Site 5, Hum./Hollow",UPE5,UPM,InundExp2,5,1,2,8,(C)Control Plot,b,Distichlis spicata,40662,3.45,11.39,0,14.84, ,37.46,-75.833
2001, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,a,Distichlis spicata,40662,2.43,1.5,0,3.93, ,37.46,-75.833
2001, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,a,Spartina patens,41271,19.92,9.73,0,29.65, ,37.46,-75.833
2001, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,a,Unidentified, ,1.93,0,0,1.93, ,37.46,-75.833
2001, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,b,Distichlis spicata,40662,5.95,1.72,0,7.67, ,37.46,-75.833
2001, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,b,Spartina patens,41271,38.99,29.72,0,68.71, ,37.46,-75.833
2001, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,1,8,(C)Control Plot,b,Unidentified, ,0,1.37,0,1.37, ,37.46,-75.833
2001, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,a,Distichlis spicata,40662,15.54,5.7,0,21.24, ,37.46,-75.833
2001, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,a,Spartina patens,41271,14.53,7.06,0,21.59, ,37.46,-75.833
2001, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,b,Distichlis spicata,40662,2.56,5.12,0,7.68, ,37.46,-75.833
2001, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,b,Spartina patens,41271,2.17,39.87,0,42.04, ,37.46,-75.833
2001, , ,"Upper Phillips Creek InundExp2, Site 1, Creekbank",UPE1,UPM,InundExp2,1,1,2,8,(C)Control Plot,b,Unidentified, ,0,.26,0,.26, ,37.46,-75.833
2002, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,6,(B)Border Control,a,Distichlis spicata,40662,1.95,0,0,1.95, ,37.46,-75.833
2002, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,6,(B)Border Control,a,Spartina patens,41271,0,47.83,0,47.83, ,37.46,-75.833
2002, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,6,(B)Border Control,b,Spartina patens,41271,20.96,0,0,20.96, ,37.46,-75.833
2002, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,6,(B)Border Control,c,Spartina patens,41271,29.63,88.69,0,118.32, ,37.46,-75.833
2002, , ,"Upper Phillips Creek  InundExp2, Site 2, Intact Turf",UPE2,UPM,InundExp2,2,1,1,7,(P)Pumped Plot,a,Distichlis spicata,40662,11.01,0,0,11.01, ,37.46,-75.833
