#,"Christian, R.R. 2009. End of Year Biomass for the 1st UPC Inundation"
#,"Experiment in Upper Phillips Creek marsh 1999-2014. Virginia Coast Reserve"
#,"Long-Term Ecological Research Project Data Publication knb-lter-vcr.168.24"
#,"(DOI: 10.6073/pasta/3854929ce06dc8c667eff9615adb730f)"
#,
#,This dataset is distributed by the Virginia Coast Reserve Long-Term Ecological
#,Research Project and use is subject to the VCR/LTER Data Access Policy
#,(http://www.vcrlter.virginia.edu/data/docs/IMPolicy_VCRLTER06.pdf). Data users
#,working on scientific papers are encouraged to contact the data authors
#,regarding availability of updated data and/or possible collaborations.
#,
#,Full metadata descriptions are available at:
#,http://portal.lternet.edu/nis/mapbrowse?packageid=knb-lter-vcr.168.24
#,
#,For additional information about the data contact: Robert Christian
#,(christianr@ecu.edu)
#,
#,Collection and/or distribution of this data was supported by National Science
#,Foundation grants BSR-8702333-06; DEB-9211772; DEB-9411974; DEB-0080381,
#,DEB-0621014, DEB-1237733 and DEB-1832221. VCR/LTER:
#,http://www.vcrlter.virginia.edu
#,# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #
EOYBYear,collectDate,sortDate,marshName,marshAbbrev,siteName,monitoringPurpose,marshRegion,isExperiment,Transect,locationID,locationName,Replicate,speciesName,ITISID,liveMass,deadMass,unknownMass,totalMass,sampleComment,latitude,longitude
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,V,10,Outside Juncus,a,Spartina patens,41271,31.46,34.25,0,65.71000000000001,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,V,9,Inside Juncus,a,Spartina patens,41271,2.43,15,0,17.43,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,V,9,Inside Juncus,b,Spartina patens,41271,2.9,18.34,0,21.24,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,W,9,Inside Juncus,a,Spartina patens,41271,0.24,6.44,0,6.680000000000001,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,W,10,Outside Juncus,b,Spartina patens,41271,13.03,2.55,0,15.579999999999998,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,W,10,Outside Juncus,a,Spartina patens,41271,13.57,4.44,0,18.01,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,W,9,Inside Juncus,b,Spartina patens,41271,0,0.57,0,0.57,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,W,9,Inside Juncus,b,Distichlis spicata,40662,0.21,0,0,0.21,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,W,10,Outside Juncus,b,Distichlis spicata,40662,16.18,2.74,0,18.92,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,W,10,Outside Juncus,a,Distichlis spicata,40662,14.24,4.57,0,18.810000000000002,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,V,9,Inside Juncus,b,Distichlis spicata,40662,0.96,0.74,0,1.7,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,V,10,Outside Juncus,a,Distichlis spicata,40662,11.99,5.61,0,17.6,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,V,10,Outside Juncus,b,Distichlis spicata,40662,13.06,12.25,0,25.310000000000002,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,W,9,Inside Juncus,a,Juncus roemerianus,39238,4.87,7.36,NA,NA,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,V,9,Inside Juncus,a,Juncus roemerianus,39238,22.62,83.83,NA,NA,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,V,9,Inside Juncus,b,Juncus roemerianus,39238,16.84,63.02,NA,NA,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,W,10,Outside Juncus,a,Spartina patens,41271,17.99,6.72,0,24.709999999999997,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,W,10,Outside Juncus,b,Spartina patens,41271,12.58,11.57,0,24.15,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,V,9,Inside Juncus,b,Spartina patens,41271,0.17,0,0,0.17,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,V,10,Outside Juncus,a,Spartina patens,41271,24.49,64.67,0,89.16,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,V,10,Outside Juncus,b,Spartina patens,41271,25.52,29.72,0,55.239999999999995,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,W,10,Outside Juncus,b,Distichlis spicata,40662,12.91,9.6,0,22.509999999999998,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,V,10,Outside Juncus,a,Distichlis spicata,40662,7.6,7.81,0,15.41,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,W,10,Outside Juncus,a,Distichlis spicata,40662,19.18,11.47,0,30.65,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,W,9,Inside Juncus,a,Distichlis spicata,40662,0,0.09,0,0.09,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,V,10,Outside Juncus,b,Distichlis spicata,40662,14.93,15.09,0,30.02,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,W,10,Outside Juncus,b,Juncus roemerianus,39238,0,0.03,0,0.03,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,W,10,Outside Juncus,a,Juncus roemerianus,39238,0,0.22,0,0.22,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,W,9,Inside Juncus,b,Juncus roemerianus,39238,0.08,0,NA,NA,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,W,9,Inside Juncus,a,Juncus roemerianus,39238,2.02,16.58,NA,NA,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,V,9,Inside Juncus,b,Juncus roemerianus,39238,55.84,136.81,NA,NA,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,V,9,Inside Juncus,a,Juncus roemerianus,39238,23.53,98.54,NA,NA,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,W,10,Outside Juncus,a,Salicornia sp.,20646,1.73,0,0,1.73,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,W,10,Outside Juncus,b,Spartina patens,41271,22.67,4.36,0,27.03,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,W,10,Outside Juncus,a,Spartina patens,41271,20,41.22,0,61.22,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,W,9,Inside Juncus,b,Spartina patens,41271,0.61,1.06,0,1.67,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,V,10,Outside Juncus,b,Spartina patens,41271,21.11,70.42,0,91.53,NA,37.46,-75.833
1995,9/30/1995,NA,"Upper Phillips Creek InundExp1, Plot 9",UPF9,UPM,InundExp1,9,1,V,10,Outside Juncus,a,Spartina patens,41271,2.06,13.09,0,15.15,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,10,Outside Juncus,a,Aster tenuifolius,522254,0.1,0,0,0.1,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,W,10,Outside Juncus,b,Distichlis spicata,40662,18.3,6.86,0,25.16,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,W,10,Outside Juncus,a,Distichlis spicata,40662,20.08,16.83,0,36.91,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,9,Inside Juncus,b,Distichlis spicata,40662,1.5,0.49,0,1.99,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,9,Inside Juncus,a,Distichlis spicata,40662,1.86,1.99,0,3.85,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,10,Outside Juncus,a,Distichlis spicata,40662,10.6,1.91,0,12.51,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,W,9,Inside Juncus,b,Distichlis spicata,40662,8.92,5,0,13.92,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,W,9,Inside Juncus,a,Distichlis spicata,40662,13.58,13.84,0,27.42,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,10,Outside Juncus,b,Distichlis spicata,40662,7.24,1.47,0,8.71,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,W,10,Outside Juncus,a,Juncus roemerianus,39238,0,0.31,0,0.31,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,9,Inside Juncus,b,Juncus roemerianus,39238,16.67,61.52,NA,NA,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,9,Inside Juncus,a,Juncus roemerianus,39238,12.53,12.52,NA,NA,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,W,9,Inside Juncus,b,Juncus roemerianus,39238,6.13,1.05,NA,NA,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,10,Outside Juncus,b,Juncus roemerianus,39238,0.15,0,0,0.15,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,W,9,Inside Juncus,b,Pluchea purpurascens,529729,0.56,0,0,0.56,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,9,Inside Juncus,b,Spartina alterniflora,41267,0.27,0,0,0.27,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,9,Inside Juncus,a,Spartina alterniflora,41267,0,0.23,0,0.23,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,W,10,Outside Juncus,b,Spartina patens,41271,9.24,2.33,0,11.57,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,W,10,Outside Juncus,a,Spartina patens,41271,6.45,0.68,0,7.13,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,9,Inside Juncus,b,Spartina patens,41271,8.25,12.38,0,20.630000000000003,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,9,Inside Juncus,a,Spartina patens,41271,11.57,7.09,0,18.66,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,W,9,Inside Juncus,a,Spartina patens,41271,12.85,0.4,0,13.25,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,10,Outside Juncus,b,Spartina patens,41271,16.92,2.83,0,19.75,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,W,9,Inside Juncus,b,Spartina patens,41271,8.36,0,0,8.36,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,10,Outside Juncus,a,Spartina patens,41271,12.41,1.54,0,13.95,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,10,Outside Juncus,b,Distichlis spicata,40662,13.03,11.07,0,24.1,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,10,Outside Juncus,a,Distichlis spicata,40662,19.73,14.1,0,33.83,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,10,Outside Juncus,b,Distichlis spicata,40662,25.65,26.07,0,51.72,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,10,Outside Juncus,a,Distichlis spicata,40662,24.38,19.89,0,44.269999999999996,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,9,Inside Juncus,a,Distichlis spicata,40662,12.4,3.16,0,15.56,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,9,Inside Juncus,a,Distichlis spicata,40662,2,13.3,0,15.3,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,9,Inside Juncus,b,Distichlis spicata,40662,3.68,3.82,0,7.5,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,9,Inside Juncus,b,Distichlis spicata,40662,11.07,1.64,0,12.71,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,9,Inside Juncus,b,Juncus roemerianus,39238,19.14,22.98,NA,NA,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,9,Inside Juncus,a,Juncus roemerianus,39238,26.6,27.7,NA,NA,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,10,Outside Juncus,a,Juncus roemerianus,39238,0,0.07,NA,NA,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,9,Inside Juncus,b,Juncus roemerianus,39238,6.62,30.28,NA,NA,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,9,Inside Juncus,a,Juncus roemerianus,39238,0,0.21,0,0.21,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,9,Inside Juncus,a,Salicornia sp.,20646,0.01,0,0,0.01,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,10,Outside Juncus,a,Scirpus sp.,40225,0,0.31,0,0.31,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,10,Outside Juncus,b,Scirpus sp.,40225,0.15,1.34,0,1.49,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,10,Outside Juncus,a,Spartina alterniflora,41267,0,0.1,0,0.1,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,9,Inside Juncus,a,Spartina alterniflora,41267,11.5,2,0,13.5,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,10,Outside Juncus,b,Spartina patens,41271,16.31,3.39,0,19.7,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,10,Outside Juncus,a,Spartina patens,41271,15.34,2.82,0,18.16,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,9,Inside Juncus,b,Spartina patens,41271,42.72,24.03,0,66.75,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,10,Outside Juncus,b,Spartina patens,41271,17.42,16.37,0,33.790000000000006,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,10,Outside Juncus,a,Spartina patens,41271,22.96,17.6,0,40.56,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,9,Inside Juncus,b,Spartina patens,41271,12.93,7.85,0,20.78,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,9,Inside Juncus,a,Spartina patens,41271,12.77,2.92,0,15.69,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,9,Inside Juncus,a,Distichlis spicata,40662,5.38,6.2,0,11.58,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,10,Outside Juncus,a,Distichlis spicata,40662,18.1,8.89,0,26.990000000000002,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,10,Outside Juncus,b,Distichlis spicata,40662,14.52,5.77,0,20.29,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,9,Inside Juncus,b,Distichlis spicata,40662,11.6,8.2,0,19.799999999999997,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,9,Inside Juncus,b,Distichlis spicata,40662,9.43,5.26,0,14.69,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,10,Outside Juncus,a,Distichlis spicata,40662,11.82,10.73,0,22.55,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,10,Outside Juncus,b,Distichlis spicata,40662,9.49,9.2,0,18.689999999999998,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,9,Inside Juncus,a,Distichlis spicata,40662,8.25,2.93,0,11.18,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,9,Inside Juncus,a,Juncus roemerianus,39238,2.93,5.57,NA,NA,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,9,Inside Juncus,b,Juncus roemerianus,39238,1.9,1.74,NA,NA,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,9,Inside Juncus,b,Juncus roemerianus,39238,1.2,0,NA,NA,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,10,Outside Juncus,a,Juncus roemerianus,39238,1.26,0.54,0,1.8,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,10,Outside Juncus,b,Juncus roemerianus,39238,1.45,0.58,0,2.03,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,9,Inside Juncus,a,Juncus roemerianus,39238,4.83,0.66,NA,NA,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,9,Inside Juncus,a,Salicornia sp.,20646,0.11,0,0,0.11,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,10,Outside Juncus,a,Scirpus sp.,40225,0.94,0.29,0,1.23,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,10,Outside Juncus,b,Scirpus sp.,40225,0.35,0.02,0,0.37,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,10,Outside Juncus,a,Spartina alterniflora,41267,0,0.81,0,0.81,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,9,Inside Juncus,a,Spartina alterniflora,41267,0,0.36,0,0.36,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,9,Inside Juncus,a,Spartina patens,41271,17.71,9.67,0,27.380000000000003,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,10,Outside Juncus,b,Spartina patens,41271,4,1.86,0,5.86,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,9,Inside Juncus,a,Spartina patens,41271,10.01,1.6,0,11.61,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,9,Inside Juncus,b,Spartina patens,41271,8.47,1.77,0,10.24,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,10,Outside Juncus,a,Spartina patens,41271,33.68,7.68,0,41.36,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,10,Outside Juncus,b,Spartina patens,41271,27.05,5.84,0,32.89,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,9,Inside Juncus,b,Wrack,NA,0,2.63,0,2.63,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,V,10,Outside Juncus,b,Distichlis spicata,40662,16.09,5.42,0,21.509999999999998,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,V,10,Outside Juncus,a,Distichlis spicata,40662,6.73,3.27,0,10,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,V,9,Inside Juncus,a,Distichlis spicata,40662,2.7,3,0,5.7,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,V,9,Inside Juncus,b,Distichlis spicata,40662,0.58,1.97,0,2.55,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,W,10,Outside Juncus,b,Distichlis spicata,40662,11.79,9.58,0,21.369999999999997,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,W,10,Outside Juncus,a,Distichlis spicata,40662,10.63,5.24,0,15.870000000000001,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,W,9,Inside Juncus,b,Distichlis spicata,40662,8.17,2.73,0,10.9,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,W,9,Inside Juncus,a,Distichlis spicata,40662,12.14,7.96,0,20.1,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,V,10,Outside Juncus,a,Juncus roemerianus,39238,0.41,4.89,NA,NA,NA,37.46,-75.833
1996,9/21/1996,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,V,9,Inside Juncus,a,Juncus roemerianus,39238,23.1,43.8,NA,NA,NA,37.46,-75.833
