"source","Date","Replicate","Treatment","Biomass"
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","2","Camb Namb S    ",324.08
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","2","Camb Nenrich M    ",443.7848
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","2","Camb Nenrich S    ",425.6833333
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","3","Cenrich Namb M    ",348.4724
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","3","Cenrich Namb S    ",305
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","3","Cenrich Nenrich M    ",456.14
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","3","Cenrich Nenrich S    ",597.44
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","4","Camb Namb M    ",327.152
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","4","Camb Namb S    ",315.2333333
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","4","Camb Nenrich M    ",400.285
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","4","Camb Nenrich S    ",406.5
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","5","Cenrich Namb M    ",358.6836
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","5","Cenrich Namb S    ",350.004
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","5","Cenrich Nenrich M    ",441.75
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","5","Cenrich Nenrich S    ",539.334
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","6","Camb Namb M    ",434.8896154
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","6","Camb Namb S    ",393.6
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","6","Camb Nenrich M    ",502.1607692
"CDR_Biomass_1998-2021_gm2_processed.csv","1998","6","Camb Nenrich S    ",572.6
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","1","Cenrich Namb M    ",733.2732
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","1","Cenrich Namb S    ",281.92
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","1","Cenrich Nenrich M    ",695.9673077
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","1","Cenrich Nenrich S    ",560.95
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","2","Camb Namb M    ",658.4544
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","2","Camb Namb S    ",354.344
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","2","Camb Nenrich M    ",685.3684615
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","2","Camb Nenrich S    ",317.3466667
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","3","Cenrich Namb M    ",710.0826923
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","3","Cenrich Namb S    ",308
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","3","Cenrich Nenrich M    ",854.2169231
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","3","Cenrich Nenrich S    ",447.178
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","4","Camb Namb M    ",662.4119231
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","4","Camb Namb S    ",320.265
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","4","Camb Nenrich M    ",671.812
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","4","Camb Nenrich S    ",438.58
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","5","Cenrich Namb M    ",700.6457692
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","5","Cenrich Namb S    ",248.39
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","5","Cenrich Nenrich M    ",793.5445833
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","5","Cenrich Nenrich S    ",735.894
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","6","Camb Namb M    ",664.5446154
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","6","Camb Namb S    ",241.07
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","6","Camb Nenrich M    ",747.8188
"CDR_Biomass_1998-2021_gm2_processed.csv","2003","6","Camb Nenrich S    ",339.26
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","1","Cenrich Namb M    ",334.6925
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","1","Cenrich Namb S    ",278.746
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","1","Cenrich Nenrich M    ",781.0976923
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","1","Cenrich Nenrich S    ",244.926
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","2","Camb Namb M    ",589.7452
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","2","Camb Namb S    ",198.702
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","2","Camb Nenrich M    ",299.356
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","2","Camb Nenrich S    ",300.485
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","3","Cenrich Namb M    ",295.756
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","3","Cenrich Namb S    ",135.364
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","3","Cenrich Nenrich M    ",693.4057692
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","3","Cenrich Nenrich S    ",314.9
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","4","Camb Namb M    ",641.9703846
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","4","Camb Namb S    ",194.5766667
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","4","Camb Nenrich M    ",637.6296
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","4","Camb Nenrich S    ",248.52
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","5","Cenrich Namb M    ",669.6719231
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","5","Cenrich Namb S    ",236.408
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","5","Cenrich Nenrich M    ",1088.4992
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","5","Cenrich Nenrich S    ",344.66
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","6","Camb Namb M    ",613.3692308
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","6","Camb Namb S    ",251.0683333
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","6","Camb Nenrich M    ",339.0968
"CDR_Biomass_1998-2021_gm2_processed.csv","2000","6","Camb Nenrich S    ",291.134
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","1","Cenrich Namb M    ",773.5332
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","1","Cenrich Namb S    ",394.84
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","1","Cenrich Nenrich M    ",909.7361538
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","1","Cenrich Nenrich S    ",403.982
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","2","Camb Namb M    ",750.1792
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","2","Camb Namb S    ",196.06
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","2","Camb Nenrich M    ",861.8873077
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","2","Camb Nenrich S    ",484.795
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","3","Cenrich Namb M    ",719.5846154
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","3","Cenrich Namb S    ",299.9
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","3","Cenrich Nenrich M    ",968.7953846
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","3","Cenrich Nenrich S    ",520.162
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","4","Camb Namb M    ",725.5953846
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","4","Camb Namb S    ",291.9333333
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","4","Camb Nenrich M    ",780.594
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","4","Camb Nenrich S    ",423.684
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","5","Cenrich Namb M    ",788.1726923
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","5","Cenrich Namb S    ",274.12
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","5","Cenrich Nenrich M    ",889.9676
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","5","Cenrich Nenrich S    ",442.564
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","6","Camb Namb M    ",700.3073077
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","6","Camb Namb S    ",269.1166667
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","6","Camb Nenrich M    ",821.4734615
"CDR_Biomass_1998-2021_gm2_processed.csv","2001","6","Camb Nenrich S    ",438.726
"KBS_Biomass_1990-2022_processed.csv","1990","R1","T1",2313.36
"KBS_Biomass_1990-2022_processed.csv","1990","R2","T1",1991.78
"KBS_Biomass_1990-2022_processed.csv","1990","R3","T1",2198.66
"KBS_Biomass_1990-2022_processed.csv","1990","R4","T1",1519.5
"KBS_Biomass_1990-2022_processed.csv","1990","R5","T1",2203.8
"KBS_Biomass_1990-2022_processed.csv","1990","R6","T1",2038.96
"KBS_Biomass_1990-2022_processed.csv","1990","R1","T2",2451.52
"KBS_Biomass_1990-2022_processed.csv","1990","R2","T2",2589.66
"KBS_Biomass_1990-2022_processed.csv","1990","R3","T2",2473.86
"KBS_Biomass_1990-2022_processed.csv","1990","R4","T2",2136.42
"KBS_Biomass_1990-2022_processed.csv","1990","R5","T2",2089.8
"KBS_Biomass_1990-2022_processed.csv","1990","R6","T2",2616.3
"KBS_Biomass_1990-2022_processed.csv","1990","R1","T3",3619.32
"KBS_Biomass_1990-2022_processed.csv","1990","R2","T3",1445.04
"KBS_Biomass_1990-2022_processed.csv","1990","R3","T3",1789.29
"KBS_Biomass_1990-2022_processed.csv","1990","R4","T3",2419.2
"KBS_Biomass_1990-2022_processed.csv","1990","R5","T3",1996.4
"KBS_Biomass_1990-2022_processed.csv","1990","R6","T3",2332.54
"KBS_Biomass_1990-2022_processed.csv","1990","R1","T4",2611.92
"KBS_Biomass_1990-2022_processed.csv","1990","R2","T4",2650.83
"KBS_Biomass_1990-2022_processed.csv","1990","R3","T4",1656.22
"KBS_Biomass_1990-2022_processed.csv","1990","R4","T4",2474.97
"KBS_Biomass_1990-2022_processed.csv","1990","R5","T4",1829.85
"KBS_Biomass_1990-2022_processed.csv","1990","R6","T4",1796.21
"KBS_Biomass_1990-2022_processed.csv","1990","R1","T6",605.4133333
"KBS_Biomass_1990-2022_processed.csv","1990","R2","T6",595.6433333
"KBS_Biomass_1990-2022_processed.csv","1990","R3","T6",485.6566667
"KBS_Biomass_1990-2022_processed.csv","1990","R4","T6",602.5133333
"KBS_Biomass_1990-2022_processed.csv","1990","R5","T6",295.1766667
"KBS_Biomass_1990-2022_processed.csv","1990","R6","T6",374
"KBS_Biomass_1990-2022_processed.csv","1991","R2","T1",3136.038
"KBS_Biomass_1990-2022_processed.csv","1991","R3","T1",3274.444
"KBS_Biomass_1990-2022_processed.csv","1991","R4","T1",2164.192
"KBS_Biomass_1990-2022_processed.csv","1991","R6","T1",2591.288
"KBS_Biomass_1990-2022_processed.csv","1991","R3","T2",3045.13
"KBS_Biomass_1990-2022_processed.csv","1991","R4","T2",2482.154
"KBS_Biomass_1990-2022_processed.csv","1991","R5","T2",2764.474
"KBS_Biomass_1990-2022_processed.csv","1991","R6","T2",3408.118
"KBS_Biomass_1990-2022_processed.csv","1991","R1","T3",1116.102
"KBS_Biomass_1990-2022_processed.csv","1991","R2","T3",1101.746
"KBS_Biomass_1990-2022_processed.csv","1991","R3","T3",1170.176
"KBS_Biomass_1990-2022_processed.csv","1991","R4","T3",1351.39
"KBS_Biomass_1990-2022_processed.csv","1991","R5","T3",1076.696
"KBS_Biomass_1990-2022_processed.csv","1991","R6","T3",1216.936
"KBS_Biomass_1990-2022_processed.csv","1991","R1","T4",1244.248
"KBS_Biomass_1990-2022_processed.csv","1991","R2","T4",1248.066
"KBS_Biomass_1990-2022_processed.csv","1991","R4","T4",1346.482
"KBS_Biomass_1990-2022_processed.csv","1991","R5","T4",1213.444
"KBS_Biomass_1990-2022_processed.csv","1991","R6","T4",1499.798
"KBS_Biomass_1990-2022_processed.csv","1991","R1","T6",406.8066667
"KBS_Biomass_1990-2022_processed.csv","1991","R2","T6",461.6566667
"KBS_Biomass_1990-2022_processed.csv","1991","R3","T6",478.8133333
"KBS_Biomass_1990-2022_processed.csv","1991","R4","T6",436.83
"KBS_Biomass_1990-2022_processed.csv","1991","R5","T6",458.1233333
"KBS_Biomass_1990-2022_processed.csv","1991","R6","T6",374.8266667
"KBS_Biomass_1990-2022_processed.csv","1992","R1","T1",1167.34
"KBS_Biomass_1990-2022_processed.csv","1992","R2","T1",1008.42
"KBS_Biomass_1990-2022_processed.csv","1992","R3","T1",1051.596
"KBS_Biomass_1990-2022_processed.csv","1992","R4","T1",1074.34
"KBS_Biomass_1990-2022_processed.csv","1992","R5","T1",1070.748
"KBS_Biomass_1990-2022_processed.csv","1992","R6","T1",1030.612
"KBS_Biomass_1990-2022_processed.csv","1992","R1","T2",1025.684
"KBS_Biomass_1990-2022_processed.csv","1992","R2","T2",1008.944
"KBS_Biomass_1990-2022_processed.csv","1992","R3","T2",1159.136
"KBS_Biomass_1990-2022_processed.csv","1992","R4","T2",1212.468
"KBS_Biomass_1990-2022_processed.csv","1992","R5","T2",1045.62
"KBS_Biomass_1990-2022_processed.csv","1992","R6","T2",1068.3
"KBS_Biomass_1990-2022_processed.csv","1992","R1","T3",1037.216
"KBS_Biomass_1990-2022_processed.csv","1992","R2","T3",1472.968
"KBS_Biomass_1990-2022_processed.csv","1992","R3","T3",1257.268
"KBS_Biomass_1990-2022_processed.csv","1992","R4","T3",1272.464
"KBS_Biomass_1990-2022_processed.csv","1992","R5","T3",1242.104
"KBS_Biomass_1990-2022_processed.csv","1992","R6","T3",692.616
"KBS_Biomass_1990-2022_processed.csv","1992","R1","T4",936.244
"KBS_Biomass_1990-2022_processed.csv","1992","R2","T4",694.748
"KBS_Biomass_1990-2022_processed.csv","1992","R3","T4",989.724
"KBS_Biomass_1990-2022_processed.csv","1992","R4","T4",743.632
"KBS_Biomass_1990-2022_processed.csv","1992","R5","T4",680.828
"KBS_Biomass_1990-2022_processed.csv","1992","R6","T4",447.592
"KBS_Biomass_1990-2022_processed.csv","1992","R1","T6",867.284
"KBS_Biomass_1990-2022_processed.csv","1992","R2","T6",1007.784
"KBS_Biomass_1990-2022_processed.csv","1992","R3","T6",960.33
"KBS_Biomass_1990-2022_processed.csv","1992","R4","T6",912.942
"KBS_Biomass_1990-2022_processed.csv","1992","R5","T6",837.594
"KBS_Biomass_1990-2022_processed.csv","1992","R6","T6",748.992
"KBS_Biomass_1990-2022_processed.csv","1993","R1","T1",2785.786
"KBS_Biomass_1990-2022_processed.csv","1993","R2","T1",3015.098
"KBS_Biomass_1990-2022_processed.csv","1993","R3","T1",3043.228
"KBS_Biomass_1990-2022_processed.csv","1993","R4","T1",2894.724
"KBS_Biomass_1990-2022_processed.csv","1993","R5","T1",3995.532
"KBS_Biomass_1990-2022_processed.csv","1993","R6","T1",3250
"KBS_Biomass_1990-2022_processed.csv","1993","R1","T2",3445.26
"KBS_Biomass_1990-2022_processed.csv","1993","R2","T2",3110.264
"KBS_Biomass_1990-2022_processed.csv","1993","R3","T2",3374.37
"KBS_Biomass_1990-2022_processed.csv","1993","R4","T2",3535.776
"KBS_Biomass_1990-2022_processed.csv","1993","R5","T2",2019.258
"KBS_Biomass_1990-2022_processed.csv","1993","R6","T2",2703.06
"KBS_Biomass_1990-2022_processed.csv","1993","R1","T3",2079.35
"KBS_Biomass_1990-2022_processed.csv","1993","R2","T3",2060.86
"KBS_Biomass_1990-2022_processed.csv","1993","R3","T3",2435.436
"KBS_Biomass_1990-2022_processed.csv","1993","R4","T3",2829.41
"KBS_Biomass_1990-2022_processed.csv","1993","R5","T3",2690.112
"KBS_Biomass_1990-2022_processed.csv","1993","R6","T3",2321.554
"KBS_Biomass_1990-2022_processed.csv","1993","R1","T4",1797.784
"KBS_Biomass_1990-2022_processed.csv","1993","R2","T4",1958.572
"KBS_Biomass_1990-2022_processed.csv","1993","R3","T4",2031.948
"KBS_Biomass_1990-2022_processed.csv","1993","R4","T4",1744.416
"KBS_Biomass_1990-2022_processed.csv","1993","R5","T4",1464.916
"KBS_Biomass_1990-2022_processed.csv","1993","R6","T4",1602.362
"KBS_Biomass_1990-2022_processed.csv","1993","R1","T6",566.95
"KBS_Biomass_1990-2022_processed.csv","1993","R2","T6",503.3
"KBS_Biomass_1990-2022_processed.csv","1993","R3","T6",657.5866667
"KBS_Biomass_1990-2022_processed.csv","1993","R4","T6",506.52
"KBS_Biomass_1990-2022_processed.csv","1993","R5","T6",700.62
"KBS_Biomass_1990-2022_processed.csv","1993","R6","T6",624.1666667
"KBS_Biomass_1990-2022_processed.csv","1994","R1","T1",1191.94
"KBS_Biomass_1990-2022_processed.csv","1994","R2","T1",1479.848
"KBS_Biomass_1990-2022_processed.csv","1994","R3","T1",1245.52
"KBS_Biomass_1990-2022_processed.csv","1994","R4","T1",1528.576
"KBS_Biomass_1990-2022_processed.csv","1994","R5","T1",1373.364
"KBS_Biomass_1990-2022_processed.csv","1994","R6","T1",1508.3
"KBS_Biomass_1990-2022_processed.csv","1994","R1","T2",1481.576
"KBS_Biomass_1990-2022_processed.csv","1994","R2","T2",918.292
"KBS_Biomass_1990-2022_processed.csv","1994","R3","T2",1233.952
"KBS_Biomass_1990-2022_processed.csv","1994","R4","T2",989.92
"KBS_Biomass_1990-2022_processed.csv","1994","R6","T2",1222.268
"KBS_Biomass_1990-2022_processed.csv","1994","R5","T21",1231.096
"KBS_Biomass_1990-2022_processed.csv","1994","R1","T3",1235.306
"KBS_Biomass_1990-2022_processed.csv","1994","R2","T3",755.122
"KBS_Biomass_1990-2022_processed.csv","1994","R3","T3",1272.678
"KBS_Biomass_1990-2022_processed.csv","1994","R4","T3",1457.226
"KBS_Biomass_1990-2022_processed.csv","1994","R5","T3",1696.902
"KBS_Biomass_1990-2022_processed.csv","1994","R6","T3",1038.826
"KBS_Biomass_1990-2022_processed.csv","1994","R1","T4",1243.09
"KBS_Biomass_1990-2022_processed.csv","1994","R2","T4",1202.646
"KBS_Biomass_1990-2022_processed.csv","1994","R3","T4",1381.476
"KBS_Biomass_1990-2022_processed.csv","1994","R4","T4",1274.758
"KBS_Biomass_1990-2022_processed.csv","1994","R5","T4",1327.396
"KBS_Biomass_1990-2022_processed.csv","1994","R6","T4",1362.914
"KBS_Biomass_1990-2022_processed.csv","1994","R1","T6",381.47
"KBS_Biomass_1990-2022_processed.csv","1994","R2","T6",372.0333333
"KBS_Biomass_1990-2022_processed.csv","1994","R3","T6",469.0933333
"KBS_Biomass_1990-2022_processed.csv","1994","R4","T6",379.8733333
"KBS_Biomass_1990-2022_processed.csv","1994","R5","T6",293.7866667
"KBS_Biomass_1990-2022_processed.csv","1994","R6","T6",319.7966667
"KBS_Biomass_1990-2022_processed.csv","1995","R1","T1",1833.492
"KBS_Biomass_1990-2022_processed.csv","1995","R2","T1",2307.196
"KBS_Biomass_1990-2022_processed.csv","1995","R3","T1",2413.124
"KBS_Biomass_1990-2022_processed.csv","1995","R4","T1",1725.028
"KBS_Biomass_1990-2022_processed.csv","1995","R5","T1",2032.284
"KBS_Biomass_1990-2022_processed.csv","1995","R6","T1",1989.968
"KBS_Biomass_1990-2022_processed.csv","1995","R1","T2",2147.176
"KBS_Biomass_1990-2022_processed.csv","1995","R2","T2",1766.948
"KBS_Biomass_1990-2022_processed.csv","1995","R3","T2",2278.964
"KBS_Biomass_1990-2022_processed.csv","1995","R4","T2",1871.076
"KBS_Biomass_1990-2022_processed.csv","1995","R6","T2",2191.648
"KBS_Biomass_1990-2022_processed.csv","1995","R5","T21",1613.5
"KBS_Biomass_1990-2022_processed.csv","1995","R1","T3",1427.452
"KBS_Biomass_1990-2022_processed.csv","1995","R2","T3",1418.544
"KBS_Biomass_1990-2022_processed.csv","1995","R3","T3",1604.02
"KBS_Biomass_1990-2022_processed.csv","1995","R4","T3",1439.804
"KBS_Biomass_1990-2022_processed.csv","1995","R5","T3",1575.508
"KBS_Biomass_1990-2022_processed.csv","1995","R6","T3",1601.495
"KBS_Biomass_1990-2022_processed.csv","1995","R1","T4",1120.576
"KBS_Biomass_1990-2022_processed.csv","1995","R2","T4",1131.24
"KBS_Biomass_1990-2022_processed.csv","1995","R3","T4",1218.536
"KBS_Biomass_1990-2022_processed.csv","1995","R4","T4",1323.184
"KBS_Biomass_1990-2022_processed.csv","1995","R5","T4",1002.268
"KBS_Biomass_1990-2022_processed.csv","1995","R6","T4",1147.04
"KBS_Biomass_1990-2022_processed.csv","1995","R1","T6",866.064
"KBS_Biomass_1990-2022_processed.csv","1995","R2","T6",1112.616667
"KBS_Biomass_1990-2022_processed.csv","1995","R3","T6",1270.723333
"KBS_Biomass_1990-2022_processed.csv","1995","R4","T6",1182.88
"KBS_Biomass_1990-2022_processed.csv","1995","R5","T6",903.5766667
"KBS_Biomass_1990-2022_processed.csv","1995","R6","T6",734.642
"KBS_Biomass_1990-2022_processed.csv","1996","R1","T1",1723.74
"KBS_Biomass_1990-2022_processed.csv","1996","R2","T1",1829.42
"KBS_Biomass_1990-2022_processed.csv","1996","R3","T1",2767.456
"KBS_Biomass_1990-2022_processed.csv","1996","R4","T1",1413.908
"KBS_Biomass_1990-2022_processed.csv","1996","R5","T1",1581.492
"KBS_Biomass_1990-2022_processed.csv","1996","R6","T1",1787.948
"KBS_Biomass_1990-2022_processed.csv","1996","R1","T2",2179.548
"KBS_Biomass_1990-2022_processed.csv","1996","R2","T2",1964.196
"KBS_Biomass_1990-2022_processed.csv","1996","R3","T2",2457.524
"KBS_Biomass_1990-2022_processed.csv","1996","R4","T2",3072.952
"KBS_Biomass_1990-2022_processed.csv","1996","R5","T2",1212.128
"KBS_Biomass_1990-2022_processed.csv","1996","R6","T2",1326.956
"KBS_Biomass_1990-2022_processed.csv","1996","R1","T3",1713.02
"KBS_Biomass_1990-2022_processed.csv","1996","R2","T3",1941.52
"KBS_Biomass_1990-2022_processed.csv","1996","R3","T3",2367.616
"KBS_Biomass_1990-2022_processed.csv","1996","R4","T3",2039.824
"KBS_Biomass_1990-2022_processed.csv","1996","R5","T3",1880.236
"KBS_Biomass_1990-2022_processed.csv","1996","R6","T3",2223.8
"KBS_Biomass_1990-2022_processed.csv","1996","R1","T4",1656.976
"KBS_Biomass_1990-2022_processed.csv","1996","R2","T4",1878.452
"KBS_Biomass_1990-2022_processed.csv","1996","R3","T4",1889.096
"KBS_Biomass_1990-2022_processed.csv","1996","R4","T4",2105.66
"KBS_Biomass_1990-2022_processed.csv","1996","R5","T4",1544.908
"KBS_Biomass_1990-2022_processed.csv","1996","R6","T4",1512.184
"KBS_Biomass_1990-2022_processed.csv","1996","R1","T6",884.3533333
"KBS_Biomass_1990-2022_processed.csv","1996","R2","T6",868.9166667
"KBS_Biomass_1990-2022_processed.csv","1996","R3","T6",910.8166667
"KBS_Biomass_1990-2022_processed.csv","1996","R4","T6",844.6366667
"KBS_Biomass_1990-2022_processed.csv","1996","R5","T6",768.3166667
"KBS_Biomass_1990-2022_processed.csv","1996","R6","T6",851.8466667
"KBS_Biomass_1990-2022_processed.csv","1997","R1","T1",895.452
"KBS_Biomass_1990-2022_processed.csv","1997","R2","T1",985.78
"KBS_Biomass_1990-2022_processed.csv","1997","R3","T1",1230.536
"KBS_Biomass_1990-2022_processed.csv","1997","R4","T1",983.016
"KBS_Biomass_1990-2022_processed.csv","1997","R5","T1",1039.816
"KBS_Biomass_1990-2022_processed.csv","1997","R6","T1",1143.376
"KBS_Biomass_1990-2022_processed.csv","1997","R1","T2",1118.256
"KBS_Biomass_1990-2022_processed.csv","1997","R2","T2",980.364
"KBS_Biomass_1990-2022_processed.csv","1997","R3","T2",1266.336
"KBS_Biomass_1990-2022_processed.csv","1997","R4","T2",925.18
"KBS_Biomass_1990-2022_processed.csv","1997","R5","T2",980.825
"KBS_Biomass_1990-2022_processed.csv","1997","R6","T2",1050.652
"KBS_Biomass_1990-2022_processed.csv","1997","R1","T3",832.136
"KBS_Biomass_1990-2022_processed.csv","1997","R2","T3",999.4
"KBS_Biomass_1990-2022_processed.csv","1997","R3","T3",948.244
"KBS_Biomass_1990-2022_processed.csv","1997","R4","T3",1160.188
"KBS_Biomass_1990-2022_processed.csv","1997","R5","T3",1005.772
"KBS_Biomass_1990-2022_processed.csv","1997","R6","T3",665.64
"KBS_Biomass_1990-2022_processed.csv","1997","R1","T4",822.368
"KBS_Biomass_1990-2022_processed.csv","1997","R2","T4",722.74
"KBS_Biomass_1990-2022_processed.csv","1997","R3","T4",964.212
"KBS_Biomass_1990-2022_processed.csv","1997","R4","T4",1215.252
"KBS_Biomass_1990-2022_processed.csv","1997","R5","T4",879.42
"KBS_Biomass_1990-2022_processed.csv","1997","R6","T4",871.416
"KBS_Biomass_1990-2022_processed.csv","1997","R1","T6",598.61
"KBS_Biomass_1990-2022_processed.csv","1997","R2","T6",574.4925
"KBS_Biomass_1990-2022_processed.csv","1997","R3","T6",584.6725
"KBS_Biomass_1990-2022_processed.csv","1997","R4","T6",675.5675
"KBS_Biomass_1990-2022_processed.csv","1997","R5","T6",528.925
"KBS_Biomass_1990-2022_processed.csv","1997","R6","T6",602.6775
"KBS_Biomass_1990-2022_processed.csv","1998","R1","T1",1343.78
"KBS_Biomass_1990-2022_processed.csv","1998","R2","T1",1317.064
"KBS_Biomass_1990-2022_processed.csv","1998","R3","T1",1695.104
"KBS_Biomass_1990-2022_processed.csv","1998","R4","T1",1178.82
"KBS_Biomass_1990-2022_processed.csv","1998","R5","T1",1160.224
"KBS_Biomass_1990-2022_processed.csv","1998","R6","T1",1091.34
"KBS_Biomass_1990-2022_processed.csv","1998","R1","T2",1241.98
"KBS_Biomass_1990-2022_processed.csv","1998","R2","T2",1118.3
"KBS_Biomass_1990-2022_processed.csv","1998","R3","T2",1485.56
"KBS_Biomass_1990-2022_processed.csv","1998","R4","T2",1354.308
"KBS_Biomass_1990-2022_processed.csv","1998","R5","T2",1090.752
"KBS_Biomass_1990-2022_processed.csv","1998","R6","T2",1246.62
"KBS_Biomass_1990-2022_processed.csv","1998","R1","T3",778.82
"KBS_Biomass_1990-2022_processed.csv","1998","R2","T3",892.74
"KBS_Biomass_1990-2022_processed.csv","1998","R3","T3",883.66
"KBS_Biomass_1990-2022_processed.csv","1998","R4","T3",1003.744
"KBS_Biomass_1990-2022_processed.csv","1998","R5","T3",986.26
"KBS_Biomass_1990-2022_processed.csv","1998","R6","T3",1154.98
"KBS_Biomass_1990-2022_processed.csv","1998","R1","T4",594.02
"KBS_Biomass_1990-2022_processed.csv","1998","R2","T4",405.9
"KBS_Biomass_1990-2022_processed.csv","1998","R3","T4",416.58
"KBS_Biomass_1990-2022_processed.csv","1998","R4","T4",547.46
"KBS_Biomass_1990-2022_processed.csv","1998","R5","T4",492.94
"KBS_Biomass_1990-2022_processed.csv","1998","R6","T4",461.224
"KBS_Biomass_1990-2022_processed.csv","1998","R1","T6",886.92
"KBS_Biomass_1990-2022_processed.csv","1998","R2","T6",763.9033333
"KBS_Biomass_1990-2022_processed.csv","1998","R3","T6",832.6133333
"KBS_Biomass_1990-2022_processed.csv","1998","R4","T6",936.81
"KBS_Biomass_1990-2022_processed.csv","1998","R5","T6",838.5366667
"KBS_Biomass_1990-2022_processed.csv","1998","R6","T6",907.9566667
"KBS_Biomass_1990-2022_processed.csv","1999","R1","T1",2440.552
"KBS_Biomass_1990-2022_processed.csv","1999","R2","T1",2470.682
"KBS_Biomass_1990-2022_processed.csv","1999","R3","T1",3362.086
