"","source","Date","Treatment","means","response_sd","sample_size","CV"
"515","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2006","Cenrich Nenrich S    ",755.573333333333,145.358035668254,3,0.192381108828952
"516","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Camb Namb M    ",237.198473633333,16.1331403499588,3,0.0680153632645112
"517","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Camb Namb M H2Oamb  ",323.1011111,39.1099962232372,3,0.121045687803694
"518","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Camb Namb M H2Oneg  ",276.916666666667,68.623781106358,3,0.247813834870989
"519","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Camb Namb S    ",361.087777766667,8.0583403016355,3,0.0223168459244909
"520","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Camb Nenrich M    ",247.250660733333,17.2056776532061,3,0.0695879946374053
"521","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Camb Nenrich M H2Oamb  ",366.713333333333,216.457531708493,3,0.590263598383369
"522","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Camb Nenrich M H2Oneg  ",313.925,117.362347560877,3,0.373854734605006
"523","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Camb Nenrich S    ",297.5471111,28.2795888314492,3,0.0950423908567037
"524","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Cenrich Namb M    ",288.719119766667,70.2526149319933,3,0.243325121622597
"525","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Cenrich Namb M H2Oamb  ",520.8,143.544078596088,3,0.275622270729816
"526","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Cenrich Namb M H2Oneg  ",408.995,114.235116426605,3,0.27930687765524
"527","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Cenrich Namb S    ",429.02,43.8849085677525,3,0.102291055353486
"528","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Cenrich Nenrich M    ",340.8709091,52.3933744105971,3,0.153704446498327
"529","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Cenrich Nenrich M H2Oamb  ",413.933333333333,94.6301528759905,3,0.228612062029289
"530","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Cenrich Nenrich M H2Oneg  ",445.723333333333,57.1644831458602,3,0.12825104469707
"531","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2007","Cenrich Nenrich S    ",348.246666666667,78.7047453037829,3,0.226002867614286
"532","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Camb Namb M    ",281.205634366667,22.3565317661764,3,0.0795024317934735
"533","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Camb Namb M H2Oamb  ",342.633333333333,85.8199471762441,3,0.250471681611764
"534","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Camb Namb M H2Oneg  ",368.883333333333,66.7261255681261,3,0.18088679953407
"535","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Camb Namb S    ",315.282,58.024868048105,3,0.184041169645286
"536","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Camb Nenrich M    ",318.2185718,52.781934794633,3,0.165866921267582
"537","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Camb Nenrich M H2Oamb  ",541.625555566667,315.326269471297,3,0.58218499151391
"538","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Camb Nenrich M H2Oneg  ",406.17,194.316658318323,3,0.478412138558543
"539","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Camb Nenrich S    ",363.679333333333,75.1620018449039,3,0.206671083440459
"540","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Cenrich Namb M    ",319.681386,29.6409505212308,3,0.0927202890731675
"541","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Cenrich Namb M H2Oamb  ",461.273333333333,79.0526948201852,3,0.17137928665618
"542","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Cenrich Namb M H2Oneg  ",504.201666666667,40.2945065527961,3,0.0799174402163079
"543","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Cenrich Namb S    ",391.694666666667,133.79929807489,3,0.341590809018479
"544","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Cenrich Nenrich M    ",428.389004333333,42.4804035140636,3,0.0991631509780985
"545","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Cenrich Nenrich M H2Oamb  ",402.485,115.243784756489,3,0.286330632834737
"546","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Cenrich Nenrich M H2Oneg  ",568.783333333333,80.2427151418329,3,0.141077824259676
"547","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2008","Cenrich Nenrich S    ",433.511333333333,106.378361978991,3,0.245387729914769
"548","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Camb Namb M    ",260.6329183,5.60135883769714,3,0.0214913713671798
"549","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Camb Namb M H2Oamb  ",338.344444433333,134.881686157769,3,0.39865199023342
"550","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Camb Namb M H2Oneg  ",257.291666666667,40.0185433059892,3,0.155537658193318
"551","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Camb Namb S    ",359.482222233333,54.151578446671,3,0.150637709175844
"552","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Camb Nenrich M    ",267.179637666667,42.6517421957047,3,0.159636949013746
"553","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Camb Nenrich M H2Oamb  ",460.7111111,114.709170110674,3,0.248982860076444
"554","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Camb Nenrich M H2Oneg  ",323.963333333333,169.454241709475,3,0.523066113581194
"555","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Camb Nenrich S    ",344.734444433333,62.2636675179913,3,0.180613421499957
"556","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Cenrich Namb M    ",267.420692633333,31.7042606346955,3,0.11855574945416
"557","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Cenrich Namb M H2Oamb  ",475.133333333333,89.02924145096,3,0.187377384841364
"558","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Cenrich Namb M H2Oneg  ",320.49,105.402783644456,3,0.328880101233911
"559","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Cenrich Namb S    ",308.960666666667,67.0926252380493,3,0.217155879296553
"560","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Cenrich Nenrich M    ",340.590274133333,88.0229588343678,3,0.258442373489235
"561","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Cenrich Nenrich M H2Oamb  ",291.35,90.246703540905,3,0.309753573162536
"562","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Cenrich Nenrich M H2Oneg  ",382.95,138.31573482435,3,0.361184840904427
"563","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2009","Cenrich Nenrich S    ",357.12,67.9671950281899,3,0.190320326579833
"564","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Camb Namb M    ",409.767168666667,48.952627775321,3,0.119464494763226
"565","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Camb Namb M H2Oamb  ",454.12,151.083113550125,3,0.332694251629801
"566","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Camb Namb M H2Oneg  ",552.403333333333,86.1614068671893,3,0.155975537561062
"567","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Camb Namb S    ",415.621333333333,60.7502234851957,3,0.146167240738033
"568","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Camb Nenrich M    ",450.1025527,61.9164760123715,3,0.137560819508704
"569","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Camb Nenrich M H2Oamb  ",519.823333333333,111.026196158084,3,0.213584479646452
"570","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Camb Nenrich M H2Oneg  ",492.238333333333,197.537833359418,3,0.401305262070376
"571","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Camb Nenrich S    ",471.675444433333,113.569808900276,3,0.240779566205143
"572","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Cenrich Namb M    ",371.026839833333,70.9309722021743,3,0.19117477386282
"573","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Cenrich Namb M H2Oamb  ",638.185,184.548752298681,3,0.289177514825139
"574","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Cenrich Namb M H2Oneg  ",550.048333333333,234.723343019678,3,0.426732213871529
"575","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Cenrich Namb S    ",438.010666666667,108.2227526786,3,0.247077893107473
"576","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Cenrich Nenrich M    ",468.512243866667,97.840929213032,3,0.208833238605556
"577","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Cenrich Nenrich M H2Oamb  ",714.971666666667,335.041082344141,3,0.468607495883251
"578","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Cenrich Nenrich M H2Oneg  ",625.521666666667,112.857939722172,3,0.180422111233299
"579","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2010","Cenrich Nenrich S    ",562.844666666667,158.853923267048,3,0.282234038403222
"580","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Camb Namb M    ",280.2702319,36.2122345159331,3,0.129204711718559
"581","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Camb Namb M H2Oamb  ",428.4,117.737515261704,3,0.274830801264482
"582","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Camb Namb M H2Oneg  ",413.116666666667,116.330824949079,3,0.281593153546002
"583","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Camb Namb S    ",409.733333333333,135.527208586487,3,0.330769301789344
"584","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Camb Nenrich M    ",329.436738466667,68.6663087919769,3,0.208435492384905
"585","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Camb Nenrich M H2Oamb  ",538.405555566667,112.55650473237,3,0.209055243893063
"586","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Camb Nenrich M H2Oneg  ",414.018333333333,51.05076648135,3,0.123305569756613
"587","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Camb Nenrich S    ",475.866,97.5409158045997,3,0.204975593559111
"588","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Cenrich Namb M    ",307.061139966667,38.1776393690787,3,0.124332370332577
"589","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Cenrich Namb M H2Oamb  ",352.781666666667,122.553227245688,3,0.347391145360979
"590","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Cenrich Namb M H2Oneg  ",391.723333333333,100.555748882564,3,0.25670094254252
"591","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Cenrich Namb S    ",396.132,78.4673606284804,3,0.198083872619431
"592","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Cenrich Nenrich M    ",392.881507933333,137.179179843751,3,0.349161711797921
"593","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Cenrich Nenrich M H2Oamb  ",523.35,153.999602272214,3,0.294257384679877
"594","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Cenrich Nenrich M H2Oneg  ",521.566666666667,121.658583064794,3,0.233256054959022
"595","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2011","Cenrich Nenrich S    ",618.897333333333,64.3057131313644,3,0.103903684291252
"596","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Camb Namb M    ",257.699896833333,20.1294396817918,3,0.0781119431134677
"597","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Camb Namb M H2Oamb HTamb",367.633333333333,170.552171881021,3,0.463919227167525
"598","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Camb Namb M H2Oamb HTelv",418.766666666667,107.104870726468,3,0.255762646007644
"599","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Camb Namb M H2Oneg HTamb",328.566666666667,41.8557443289847,3,0.127388894173637
"600","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Camb Namb M H2Oneg HTelv",327.1,179.260508757506,3,0.548029681313073
"601","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Camb Namb S    ",326.757222233333,139.879490909922,3,0.428083853675423
"602","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Camb Nenrich M    ",284.198186133333,10.1485981010805,3,0.035709580835675
"603","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Camb Nenrich M H2Oamb HTamb",213.2,131.194512080346,3,0.615358874673292
"604","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Camb Nenrich M H2Oamb HTelv",535.066666666667,107.576499912078,3,0.201052516656014
"605","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Camb Nenrich M H2Oneg HTamb",377.866666666667,93.762270308122,3,0.248135860025023
"606","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Camb Nenrich M H2Oneg HTelv",393.733333333333,133.625197224675,3,0.339379945541843
"607","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Camb Nenrich S    ",380.3888889,9.27150312676587,3,0.0243737485434367
"608","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Cenrich Namb M    ",253.059193366667,44.895941598446,3,0.177412806075749
"609","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Cenrich Namb M H2Oamb HTamb",251.133333333333,47.1699409935325,3,0.187828275790546
"610","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Cenrich Namb M H2Oamb HTelv",596.793333333333,163.762987678331,3,0.274404854296291
"611","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Cenrich Namb M H2Oneg HTamb",482.956666666667,251.704059628234,3,0.52117317556765
"612","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Cenrich Namb M H2Oneg HTelv",278.686666666667,131.795125984739,3,0.472915075418293
"613","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Cenrich Namb S    ",352.249333333333,41.3716701298526,3,0.117449960056284
"614","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Cenrich Nenrich M    ",376.0537374,58.9613096209624,3,0.156789585522046
"615","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Cenrich Nenrich M H2Oamb HTamb",599.49,273.781579548369,3,0.456690819777426
"616","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Cenrich Nenrich M H2Oamb HTelv",829.1,823.08884696611,3,0.992749785268496
"617","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Cenrich Nenrich M H2Oneg HTamb",445.47,159.660560878384,3,0.358409232671972
"618","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Cenrich Nenrich M H2Oneg HTelv",472.053333333333,161.500657996596,3,0.342123752958555
"619","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2012","Cenrich Nenrich S    ",374.887333333333,50.0269616240416,3,0.133445323903648
"620","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Namb M    ",387.338126266667,51.935917359552,3,0.134084185980174
"621","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Namb M   HTelv",1190.9,NA,1,NA
"622","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Namb M H2Oamb  ",347.1,NA,1,NA
"623","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Namb M H2Oamb HTamb",669.433333333333,130.138746472115,3,0.194401354088704
"624","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Namb M H2Oamb HTelv",562.65,13.5057395206631,2,0.024003802578269
"625","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Namb M H2Oneg HTamb",414.186666666667,177.603437560576,3,0.428800470546072
"626","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Namb M H2Oneg HTelv",615.5,75.9799973677283,3,0.123444349906951
"627","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Namb S    ",403.910555566667,53.1623621723251,3,0.131619145475762
"628","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Nenrich M    ",422.329495566667,31.6505672339361,3,0.0749428291563404
"629","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Nenrich M   HTamb",546.31,NA,1,NA
"630","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Nenrich M H2Oamb  ",779.4,NA,1,NA
"631","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Nenrich M H2Oamb HTamb",374.6,98.4292639411674,2,0.262758312710004
"632","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Nenrich M H2Oamb HTelv",576.706666666667,213.198405560017,3,0.369682575012167
"633","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Nenrich M H2Oneg HTamb",426.549,160.487039984542,3,0.376245261352253
"634","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Nenrich M H2Oneg HTelv",619.1,343.223207257318,3,0.554390578674395
"635","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Camb Nenrich S    ",512.408577766667,52.8480090173445,3,0.103136464357569
"636","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Cenriched  Namb M    ",386.6497648,22.9761524388826,3,0.0594236814052306
"637","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Cenriched  Namb M H2Oamb HTamb",522.983333333333,279.154850993733,3,0.5337738952683
"638","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Cenriched  Namb M H2Oamb HTelv",779.135,197.209373953167,3,0.253113226787613
"639","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Cenriched  Namb M H2Oneg HTamb",589.95,282.758823911828,3,0.479292861957501
"640","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Cenriched  Namb M H2Oneg HTelv",553.333333333333,225.823124000474,3,0.408114079518928
"641","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Cenriched  Namb S    ",409.706666666667,77.5998900342863,3,0.189403532692381
"642","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Cenriched  Nenrich M    ",475.1569437,23.1825501848853,3,0.0487892484625502
"643","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Cenriched  Nenrich M H2Oamb HTamb",707,338.462538547474,3,0.478730606149185
"644","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Cenriched  Nenrich M H2Oamb HTelv",979.3,139.428153541528,3,0.142375322721871
"645","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Cenriched  Nenrich M H2Oneg HTamb",413.733333333333,138.331931719807,3,0.334350463389801
"646","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Cenriched  Nenrich M H2Oneg HTelv",979.4,195.564516208846,3,0.199677880548138
"647","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2013","Cenriched  Nenrich S    ",541.608666666667,81.7495662210714,3,0.150938438123968
"648","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Namb M    ",266.932075766667,57.9508411321824,3,0.217099578481677
"649","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Namb M   HTelv",718.2,NA,1,NA
"650","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Namb M H2Oamb  ",606.91,NA,1,NA
"651","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Namb M H2Oamb HTamb",402,141.70783323444,3,0.352507047846867
"652","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Namb M H2Oamb HTelv",757.75,168.927810025466,2,0.22293343454367
"653","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Namb M H2Oneg HTamb",422.59,343.465012337501,3,0.812761807751015
"654","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Namb M H2Oneg HTelv",540.433333333333,86.6946557368638,3,0.160416929137477
"655","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Namb S    ",358.431444433333,37.9224185811423,3,0.105801037186054
"656","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Nenrich M    ",334.957590933333,26.9515076168943,3,0.0804624476244771
"657","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Nenrich M   HTamb",265.09,NA,1,NA
"658","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Nenrich M H2Oamb  ",373.2,NA,1,NA
"659","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Nenrich M H2Oamb HTamb",273.2,195.02005025125,2,0.713836201505307
"660","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Nenrich M H2Oamb HTelv",771.833333333333,190.226636760821,3,0.246460768854443
"661","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Nenrich M H2Oneg HTamb",343.733333333333,79.6168533247411,3,0.231623894466857
"662","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Nenrich M H2Oneg HTelv",419.033333333333,252.090783911934,3,0.601600788907646
"663","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Camb Nenrich S    ",469.188,107.113845174188,3,0.22829621638701
"664","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Cenriched  Namb M    ",299.036284266667,67.7594119585674,3,0.226592609404358
"665","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Cenriched  Namb M H2Oamb HTamb",165.1,32.2305755455902,3,0.195218507241613
"666","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Cenriched  Namb M H2Oamb HTelv",607.766666666667,286.806072692566,3,0.471901616891185
"667","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Cenriched  Namb M H2Oneg HTamb",455.01,149.400964856322,3,0.328346552507246
"668","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Cenriched  Namb M H2Oneg HTelv",491.033333333333,172.803134616631,3,0.351917319835647
"669","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Cenriched  Namb S    ",381.202666666667,65.3606262311901,3,0.171458995296964
"670","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Cenriched  Nenrich M    ",421.979090933333,75.08842127745,3,0.177943464239826
"671","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Cenriched  Nenrich M H2Oamb HTamb",295.5,96.9571039171447,3,0.328112026792368
"672","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Cenriched  Nenrich M H2Oamb HTelv",781.166666666667,520.698034693174,3,0.666564584629623
"673","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Cenriched  Nenrich M H2Oneg HTamb",522.733333333333,291.439982386311,3,0.557530893482294
"674","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Cenriched  Nenrich M H2Oneg HTelv",499.7,92.2502574522153,3,0.184611281673435
"675","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2014","Cenriched  Nenrich S    ",386.316,149.888841852888,3,0.387995428232037
"676","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Namb M    ",432.919772733333,132.336277695884,3,0.305683145078706
"677","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Namb M   HTelv",944.2,NA,1,NA
"678","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Namb M H2Oamb  ",390.8,NA,1,NA
"679","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Namb M H2Oamb HTamb",806.916666666667,272.888495238134,3,0.338186713090738
"680","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Namb M H2Oamb HTelv",437.38,236.343370543792,2,0.540361631861977
"681","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Namb M H2Oneg HTamb",412.056666666667,150.029105953923,3,0.364098237185636
"682","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Namb M H2Oneg HTelv",460.55,179.300982986709,3,0.389319255209442
"683","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Namb S    ",491.339611133333,57.2784797824324,3,0.116576149133005
"684","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Nenrich M    ",447.4016212,77.1600350212186,3,0.172462573591628
"685","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Nenrich M   HTamb",294.3,NA,1,NA
"686","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Nenrich M H2Oamb  ",250.1,NA,1,NA
"687","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Nenrich M H2Oamb HTamb",599.85,262.407326498328,2,0.437454907890852
"688","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Nenrich M H2Oamb HTelv",670.633333333333,167.512308005511,3,0.249782257575692
"689","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Nenrich M H2Oneg HTamb",285.313333333333,34.6827973689167,3,0.121560380525212
"690","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Nenrich M H2Oneg HTelv",435.783333333333,215.675081623569,3,0.494913561686395
"691","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Camb Nenrich S    ",540.008444433333,166.285245934688,3,0.307930825246969
"692","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Cenrich Namb M    ",432.3589466,66.9318933003035,3,0.154806310420184
"693","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Cenrich Namb M H2Oamb HTamb",505.566666666667,363.677897779523,3,0.719347064903125
"694","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Cenrich Namb M H2Oamb HTelv",834.133333333333,457.077502545611,3,0.547966954778147
"695","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Cenrich Namb M H2Oneg HTamb",789.51,221.035332695929,3,0.279965209681865
"696","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Cenrich Namb M H2Oneg HTelv",601.266666666667,122.603928702686,3,0.203909405758986
"697","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Cenrich Namb S    ",400.996,43.7185602233194,3,0.109024928486367
"698","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Cenrich Nenrich M    ",498.308940133333,80.2624683071053,3,0.161069693603388
"699","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Cenrich Nenrich M H2Oamb HTamb",529.786666666667,347.369298777732,3,0.655677691859111
"700","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Cenrich Nenrich M H2Oamb HTelv",610.663333333333,281.056602899369,3,0.460248041036308
"701","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Cenrich Nenrich M H2Oneg HTamb",637.166666666667,329.504086975159,3,0.517139555807208
"702","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/2015","Cenrich Nenrich M H2Oneg HTelv",789.29,106.865374654282,3,0.135394309638133
